rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-205-dup-0, liam, gren, 51, devonport treet, , laviington, 4107, wa, 19741109, 29, 02 10790083, 7779708, 1
rec-220-dup-0, michael, klemm, 276, leichhardt street, ferndale, view bank, 2654, qld, 19970423, 33, 07 68252125, 1929556, 2
rec-1907-dup-0, luke, matthews, 12, bunburyzstreet, , nottingg hill, 6027, tas, 19490131, 32, 04 80368957, 9611390, 0
rec-142-org,   jacob, de michele, 16, launceston street, , petersham, 4132, qld, 19780812, 29, 07 14347880, 9887429, 5
rec-1888-dup-0, ruby, cowell, 49, gleadow xtreet, , parrramatta, 4012, nsg, 19600914, 35, , 6928405, 9
rec-950-dup-0, catherine, behnke, 101, cooindarourt, villa 2, salisbury east, 2700, , , 23, 02 66356420, 2708090, 6
rec-1629-org,   xani, burleigh, 18, howitt street, , avalon, 6163, wa, 19530110, 26, 04 07939805, 1440390, 1
rec-536-dup-0, chloe, walkley, 151, hyndes crescent, , 285i, rye, sa, 19030718, 36, 02 81323034, 4160324, 1
rec-1808-dup-0, amelie, tenbrummjelaar, , foxlow close, , surfers paradise, 3636, vic, 19230111, 29, 08 82440943, 5853514, 2
rec-47-org,   prudence, maynard, 21, southern cross drive, , watsonia, 3043, nsw, 19660301, 30, 08 62558378, 4480327, 6
rec-141-dup-0, imogen, webb, 25, jonsson curt, , picton, 6027, nsw, 19350924, 23, 02 40537898, 5358581, 1
rec-65-org,   hayden, bopping, 5, groom street, lebara park, terrigal, 2107, qld, 19981214, 11, 07 28657532, 9175443, 7
rec-1633-org,   arren, mason, 4, grampians street, , ourimbah, 5037, nsw, 19420326, 36, 03 25930500, 1636117, 1
rec-1985-dup-0, vaneskaa, robsomn, 14, carina street, , airds, 5690, sa, 19205805, , 02 05938130, 3021872, 4
rec-1013-org,   lukas, edson, 20, fitzalan street, , st lucia, 4869, nsw, , 7, 02 10119027, 8406477, 8
rec-1684-dup-0, zarah, nguyen, 29, curlewis crescent, rockleigh cottage, surrey ills, 2204, , 19770301, 36, 04 09683276, 9563937, 9
rec-155-dup-0, pearson, morrison, 37, allambee street, the village condo 7, forest hill, 2584, nsw, 19709072, 32, 04 79843711, 1467265, 8
rec-466-dup-0, nicolas, webb, 10, anstey street, , albzurr, 2213, nsw, 19401114, , 04 69824898, 8755034, 9
rec-29-dup-0, richmond, dylan, 4, pickworth street, , penrith, 3169, nsw, 19930111, 31, 04 77773851, 4587903, 8
rec-930-dup-0, cameron, shadbolt, , davidson street, ashell, the pgach, 3186, nsw, , 21, 04 91904374, 3423129, 9
rec-1338-dup-0, becvy, webb, 364, hingstonuclose, , pakenham, 2644, nxs, 19340821, 35, 04 12605944, 9555591, 5
rec-1922-org,   sophie, forshaw, 90, howie court, thyangra, carnegie, 2303, wa, 19290804, 30, 08 51898968, 8705883, 5
rec-603-org,   coby, benjamin, 4, horton close, henry kendall bayside, leeton, 2062, vic, 19480220, 34, 02 44065904, 7345613, 0
rec-1466-org,   emiily, ballantyne, 6, outtrim avenue, , brunswick heads, 4868, , 19390614, , , 3445800, 2
rec-612-dup-0, william, neyens, 14, newbery cfescent, lambrook, ormeau, 3181, qld, 19820522, 31, 07 56224179, 3126817, 1
rec-235-dup-0, jackson, reid, 6, cromwell circuit, , arundel, 2750, vo, 19210930, , 08 47346980, 7054622, 8
rec-1312-dup-0, saskia, jinks, 35, octan sxlose, , bomaderry, 2516, qld, 19620208, 38, 08 22443919, 2791873, 1
rec-1365-org,   hannah, maynard, , snodgrass crescent, , benowa, 2230, wa, , , 02 97611141, 3121619, 4
rec-1036-org,   coby, stanley, 15, kavel street, moonbiana, ryde, 3170, nsw, 19571018, 19, 08 83028461, 9495524, 2
rec-1718-org,   nicolas, gazzola, 106, aldcorn place, , charlestown, 3147, wa, 19090709, 27, 07 94990034, 8903420, 2
rec-1080-dup-0, annabel, geuvw, 32, mulley street, , concors owest, 2117, wa, 19970029, 26, 08 38669246, 5167234, 2
rec-1569-dup-0, joel, rebmann, 16, placeyarrow, , bomaderry, 3818, nsw, 19910130, , 08 66214811, 7965719, 5
rec-1372-dup-0, lillyz, miles, 5, burkitt street, the boathouse, wyndham, 5581, vic, 19220052, 73, 08 28990177, 6992120, 2
rec-1917-org,   daniel, garcia, 42, narrabundah lane, , toorak, 7275, vic, 19151111, 12, 07 36398960, 9810683, 8
rec-1777-dup-0, charlize, manthofe, 23, malara ztreet, willmont park, mermaid waters, 4878, , 19771124, 31, 07 74401057, 9298279, 0
rec-1026-dup-0, jacson, nguyen, 189, fowles street, , coffss haabour, 5063, qld, 19861119, , 04 87696899, 7723523, 7
rec-572-dup-0, harry, bloomeld, 46, bangalay crescent, boundary farm, baragra, 4851, qls, 19150606, 36, 02 32857417, 2296548, 9
rec-109-org,   emiily, gwatking, 5, stutchbury street, northbridge park, newstead, 5024, qld, 19840106, 24, 03 28542285, 9584744, 6
rec-1500-org,   lewis, clarke, 30, daintree crescent, , keilor east, 3178, tas, 19620405, 35, 07 61597722, 7573027, 4
rec-1442-org,   louise, degasperi, 6, tyson street, cr northern highway, lavington, 2750, nsw, 19611009, 26, 04 16828202, 6823578, 9
rec-414-dup-0, , jollm, 5, bamir square, stoney creek, redbank plains, 2097, , 19580828, , , 2235218, 6
rec-1222-org,   madeline, webb, 24, dugan street, woorabinda, daylesford, 2611, sa, 19650723, 35, 08 59676936, 4769490, 8
rec-392-org,   millane, markellos, 64, o'halloran circuit, barwon station, casula, 3000, , 19610721, 29, 07 37250741, 9441710, 0
rec-184-org,   jordan, estcourt, 42, lochbuy street, the sycamores, thornlands, 6066, vic, 19340508, 24, 08 85371521, 9513878, 0
rec-413-dup-0, alexandra, white, 29, harbisonznrlscent, the lagoon, concord west, 7315, qld, 19130429, 25, 08 30944883, 7311217, 5
rec-692-org,   thomas, mcgregor, 19, allambee street, , dundas valley, 2620, nsw, 19151121, 28, 02 94136847, 9033586, 5
rec-1997-org,   rebecca, landau, 36, hurley street, adelaide, regents park, 3677, vic, 19600421, 30, 02 62929673, 9615126, 7
rec-1022-dup-0, madfison, fitzpatrick, 1, ovens srret, house 461, padstow, 2844, nsw, 19490718, 30, 08 66913490, 8904490, 9
rec-1062-dup-0, briemlw, george, 120, alroy circuit, forest views, oaklands park, 3212, tad, 19830112, 29, 08 17561040, 6195737, 4
rec-484-org,   corie, mason, 77, bendigo street, , st clair, 6210, wa, 19681108, 13, 03 03907135, 8059731, 5
rec-903-org,   jack, broinowski, 4, hamelin crescent, , gordonvale, 4408, qld, 19701020, , 07 33587319, 1558961, 6
rec-1556-org,   samara, campbell, , grigg place, glenoak, dapto, 2566, tas, 19300826, 25, 03 22856664, 3535730, 3
rec-1602-org,   luke, thredgold, 13, angophora street, , ashgrove, 2830, vic, , 20, 04 67390208, 1350667, 0
rec-1200-org,   karlee, berry, 196, waller crescent, , modbury heights, 2365, nsw, 19420219, 30, 04 27210270, 3824366, 8
rec-1623-dup-0, emiily, allanby, 4, hobbs street, evergreen, oak pmark, 3802, ns, 19690509, 28, 07 68154905, 3712269, 5
rec-39-org,   tia, death, , livingston avenue, , lakemba, 2108, nsw, 19801212, , 02 70929858, 3314411, 8
rec-1619-dup-0, jessica, white, 15, sabinezc lose, springdale, yungaburra, 2046, , 19100018, , 03 84921725, 7406466, 3
rec-406-org,   mitchell, paulsen, 275, golden grove, ondyong point, colac, 3184, qld, 19600223, 30, 03 22691694, 6868495, 5
rec-278-dup-0, kristn, hafge, 58, outtrim avenue, st francis vlge, burrell creek, 3123, qld, 19690910, 38, 04 81841128, 8496657, 0
rec-1639-dup-0, , mcbrydei, 103, , , caroline springs, 2170, nsw, 19521118, 26, 07 02928221, 9874075, 3
rec-1400-org,   archer, pulford, 7, wassell place, , st clair, 7325, tas, 19610318, 35, 08 37279678, 4018388, 2
rec-487-org,   karlee, farah, 12, hawkins close, , lismore, 7140, wa, 19430822, 7, 08 71338279, 4600800, 4
rec-653-org,   tabitha, tiller, , kadina crescent, rosetta village, chittaway point, 2168, nsw, , 24, 08 89552924, 2271506, 1
rec-871-dup-0, rpuery, matthews, 8, owen crescent, shepherds lodge, sale, 4872, qld, 19446622, , 02 68773403, 3685700, 3
rec-138-org,   imogen, white, , clements street, middle earth, orelia, 4825, tas, 19280319, 29, 04 92749827, 3174454, 6
rec-1910-dup-0, benjamin, fehlmann, 25, , , bunbury, 3020, nsw, 19456010, 21, 02 59827695, 5270710, 2
rec-307-dup-0, , statham, 93, hawke st rwet, amh representative, toowooba, 4014, vicj, 19680128, 30, , 2997470, 0
rec-1718-dup-0, gazzola, nicovss, 106, aldcorn place, , charlestown, 3147, wa, 19090709, 27, 07 94990034, 8903430, 2
rec-678-dup-0, daey, zimmermann, 61, , , orange, 6525, qld, 19032019, 32, 08 55729072, 6343911, 6
rec-56-dup-0, samanwha, noble, 6, powlett street, ashdown, bundip, 6020, sa, 19280526, 34, 07 67240010, 7018105, 7
rec-116-org,   , ongley, 70, city walk, , mansfield, 3831, nsw, 19900707, 35, 02 27841512, 9214928, 9
rec-1331-dup-0, sam, blackwell, 23, ackland place, , atherton, 4122, nsw, , 34, 08 31179986, 6253879, 7
rec-1447-dup-0, jasmine, rosa, 102, glossop xrxicent, , toowoomba, 2282, sa, 19410517, 26, 07 55377091, 2527837, 8
rec-1994-dup-0, laura, robson, 14, leahy cluse, , 3087, toolleen, ns, 19950928, 9, , 3199916, 3
rec-1085-dup-0, will ciwm, cure, 4, yiman street, southern cross, north rocks, 6025, nsw, 19290217, 23, 03 57985728, 5456319, 0
rec-131-org,   vincent, povey, 63, boobialla street, forest glen resort, leongatha, 2485, nsw, 19030128, 34, 04 33407847, 2106272, 4
rec-126-dup-0, joel, excel, 228, buggy crescent, , mutdaoilly, 4022, nsw, 19881128, 23, 07 13260233, 4575347, 5
rec-1358-dup-0, blake, mortlock, 12, chandlerzmtreet, strabane, belmont north, 4350, nsw, , , 07 87404434, 6939922, 8
rec-1965-org,   jack, hiscox, 46, lampard circuit, unt 2, willetton, 3931, nsw, 19540403, 24, 04 83545759, 5592974, 6
rec-1850-org,   keeley, donegan, 39, owen dixon drive, tambo, burnie, 6164, vic, 19680924, 32, 02 15923614, 3556395, 9
rec-360-dup-0, connor, llcn, 102, badenoch crescent, , junee, 2087, qld, 19450718, 26, 03 16329717, 1130003, 5
rec-1568-org,   clodagh, crouch, 72, brunswick circuit, rosetta village, panorama, 3844, nsw, , 25, 08 07239881, 2762246, 3
rec-1134-org,   mackenzie, nguyen, 655, westbury circuit, , narellan vale, 2761, qld, 19251208, 25, 02 06858923, 7305989, 6
rec-1244-dup-0, mitchmll, oats, 22, henslowe olace, , belmony, 4655, vic, 19590525, 38, , 3890904, 4
rec-1183-dup-0, , reid, 3, hyndes cfr scent, , tarinba, 2564, vic, 19860914, 31, 03 68151739, 3913290, 5
rec-110-org,   marcus, leaver, 32, macrossan crescent, tilburoo, stockton, 2323, nsw, 19441201, , 04 71823876, 3592033, 3
rec-1139-org,   thomas, reid, 16, brolga place, , greenwith, 3219, nsw, 19601211, 9, 03 20231423, 5635634, 3
rec-1779-dup-0, lucas, behnke, 3, mccoll stteet, , watsonia, 2580, sa, 19970212, 25, 07 18457786, 8862205, 1
rec-1811-dup-0, hayley, suhsn, , , heritage est, shorncliffe, 4128, qld, 19530417, 21, , 3346159, 2
rec-449-org,   ellie, baillie, 50, paul coe crescent, , hazelbrook, 2550, qld, 19200827, 25, 02 81510938, 3539212, 9
rec-291-org,   amy, boyle, 125, shepherd street, , ashgrove, 6057, tas, 19800518, , 02 53333315, 4458286, 0
rec-1873-org,   sienna, humphreys, 8, baracchi crescent, , mundingburra, 2261, sa, 19971015, 27, 08 06846985, 8081148, 7
rec-1350-org,   courtney, coulson, 8, david street, , bonnells bay, 5540, nsw, 19650210, , , 1907577, 6
rec-1844-dup-0, hannsh, gade, 2, nambucca street, , normanhurst, 2159, nsw, , 25, 08 94972591, 5325499, 1
rec-964-dup-0, gillard, angelqkna, 23, , , harris park, 4670, vic, , 27, 08 71352879, 3105149, 2
rec-1576-dup-0, sophie, pinto, 4, , , highbury, 2492, , 19389917, , 02 05803876, 7787529, 5
rec-995-org,   stephanie, burman, 71, godfrey street, , westmead, 2089, nsw, 19631201, 21, 02 25095455, 4420945, 4
rec-735-dup-0, kynan, daykin, 7, mclachlan crescent, , pullenvalew, 6168, nsw, , 34, 04 68495461, 8807137, 9
rec-1142-dup-0, kayla, white, 12, wynn place, , beechubro, 3885, qld, 19330829, 10, , 9394155, 7
rec-298-dup-0, aav, lock, 15, wedgewood close, , northgate, 2640, wa, 19810629, 28, 03 27266668, 8703045, 5
rec-156-org,   madison, godfrey, 2, bellinger circuit, , cronulla, 2233, , 19890506, 33, 08 95097515, 9835909, 1
rec-462-org,   hayden, stanfield, 390, belconnen way, locn 5940, canobolas, 3806, , 19050102, 29, 04 59225132, 3092799, 5
rec-115-org,   caitlin, tu, 27, byrnes place, , orford, 2452, , 19210207, , 08 49020410, 6647458, 6
rec-859-org,   ethan, gillis, 40, hadleigh circuit, , inglewood, 4558, vic, 19610917, 28, 08 66959197, 5643064, 8
rec-150-org,   josephine, colasante, , kidston crescent, , rowville, 6062, sa, 19811228, 22, 02 44454186, 3736637, 4
rec-30-org,   toby, leane, 54, , tarcolla retirement village, myrniong, 2068, qld, 19590421, 30, 07 52486162, 7799123, 9
rec-1580-dup-0, white, laura, , ashburton circuit, , nappergy, 5204, nsw, 19710824, 16, 03 51103340, 5065669, 3
rec-1284-org,   flynn, youde, 9, jemalong street, yarrimbah, berwick, 4507, qld, 19300127, 31, 08 27886310, 5967697, 7
rec-1795-org,   mikhayla, rees, 21, tarana street, cranbrook, lockhart, 2671, nsw, 19860216, 27, 02 09066913, 6012950, 3
rec-416-org,   elise, priest, 114, ellenborough street, canowindra, glengarry, 5252, vic, 19150410, , 02 87762166, 7432976, 0
rec-892-dup-0, phoenix, grigorev, 28, burtt crescent, , kiah, 2816, vic, 19410726, 22, 02 53076321, 5434947, 4
rec-967-dup-0, sara, zabel, 30, stops place, allensleigh, cranbourne, 3138, act, 19690128, , 07 69045401, 9090347, 6
rec-1599-dup-0, deoki, callum, 356, fiveash street, , toowoomba, 2303, vi, 19790424, 33, 07 34968647, 5010836, 3
rec-208-dup-0, , lodge, 15, collyburl lescent, , armilale, 5211, nsw, 19750621, 27, 03 38059807, 3419702, 3
rec-326-dup-0, harrison, mattxhrws, 14, chandlerustreet, , pooraka, 4343, qld, 19040209, , 02 79639597, 4230357, 4
rec-907-dup-0, tiarna, beattie, 30, chipperfield circuit, , frankston, 3561, nsp, 19981023, 12, 08 43509924, 4592869, 3
rec-1281-dup-0, georgia, clarke, , westgarth street, , keysborough, 2330, , 19332121, , 04 24613243, 9294433, 4
rec-1663-dup-0, kayla, dixn o, 81, street fawkner, miowera, canle vale, 2190, nsq, 19270525, 8, 03 53174672, 9002805, 9
rec-659-dup-0, isabella, white, 2, drysdale circuit, , brokln, 2460, tas, 19871113, , 04 62200839, 8610030, 4
rec-1670-dup-0, eltpn, wassom, 17, purser street, , casino, 7011, nsw, 19252293, 11, 03 67418474, 7351729, 9
rec-274-dup-0, abvye, miors, 11, baracchi curescent, , vermont south, 5051, wa, , 23, 07 42479357, 8740162, 2
rec-1020-org,   liam, wilkins, 882, bambridge street, rowethorpe, stonyfell, 2154, qld, , 20, 03 47881711, 6687510, 2
rec-1568-dup-0, clodagh, crouth, 72, brunswick bcircuit, rosetta village, panorama, 3844, nsw, , 34, 08 07239881, 2762246, 3
rec-1500-dup-0, lewis, clarke, 30, daintree xrescent, , keilorh east, 3871, tas, 19620405, 35, 07 61597722, 7573027, 4
rec-1574-dup-0, lauren, , 62, platypus place, , oakleigh, 2540, qld, 19710420, 23, 08 68416570, 5944912, 3
rec-1565-dup-0, micah, webb, 20, hampton crcuit, cudgelo, oak park, 2000, vic, 19761209, 62, 07 43605909, 8303518, 6
rec-1728-dup-0, alexandra, green, 111, blackwood terrace, , mounteikza, 3074, vic, 19151271, , 04 49940125, 5894922, 3
rec-186-dup-0, jade, scattini, 43, jess place, northwest medical centre, branon, 2088, , 19181118, 22, 03 82864816, 8208752, 6
rec-1067-dup-0, dan, collinson, 1, zamia place, teasdale park, toowoombb, 5021, vix, 19990704, 31, 02 63928552, 9631201, 8
rec-1435-dup-0, ruby, banham, 14, wattle dneeet, hilltop hostel qrowethorpe, lawson, 5162, , 19290422, 20, 03 88998052, 3716673, 3
rec-961-org,   zac, franklin-browne, 24, marchant circuit, callamonda, riverwood, 3018, sa, 19110120, , 08 90727605, 9081794, 2
rec-455-dup-0, jack, dreyre, 75, witt poace, , booker bay, 3194, , 19255118, , 03 44253953, 7528941, 7
rec-275-dup-0, blade, trmld, 18, alawa s rtreet, sundown motor vill, parkinson, , qld, 19151001, 28, 03 18768517, 1404865, 2
rec-1703-org,   xavier, halligan, 11, wynn street, , kingaroy, 2560, vic, 19110820, 36, 04 15683266, 4422307, 6
rec-1501-org,   jack, burford, 24, hayball place, , merrijig, 7011, nsw, 19810701, 31, 04 83026024, 2048195, 2
rec-1397-org,   sophie, binns, 43, the pines avenue, , newcastle, 2216, nsw, 19600102, 29, 02 67235204, 2534789, 5
rec-242-dup-0, samie, wytin, 1, alarmon cescent, rosetta village, clayton, 3223, qld, 19050624, 33, 03 81774769, 3211279, 7
rec-1788-dup-0, chloe, staude, 64, thomson street, , gooda, 2460, nsw, 19260625, 62, 08 84157399, 9456513, 5
rec-1682-dup-0, keeley, mitton, 47, kay close, , paknyam, 2480, qld, , 39, 03 86032880, 2877970, 3
rec-1735-dup-0, haiden, campbell, 89, , , doubleview, 4523, vic, 19041208, 31, 04 41763286, 2580631, 9
rec-493-org,   georgia, fullgrabe, 72, carruthers street, , nunawading, 3976, nsw, 19050531, 28, 07 77884471, 7135453, 3
rec-1665-org,   isabella, ewald, 171, hyndes crescent, roundswamp, bacchus marsh, 5041, wa, 19160715, 22, 07 51317076, 8343272, 5
rec-175-org,   chelsea, tonge, 34, totterdell street, lawless, argenton, 2117, nsw, , 8, 02 78831431, 7545324, 0
rec-972-dup-0, charoote, mchenry, 21, bendigo sfreet, , dalby, 5607, , 19310731, 33, 03 52170560, 1249482, 8
rec-468-dup-0, makenzie, paterson, 4, gilesstreet, , culburra, 3040, wa, 19081227, 28, 02 94757570, 6418405, 0
rec-1111-org,   joshua, white, 6, lyrebird place, , whyalla, 2205, nsw, 19121104, 31, 02 02059649, 7109024, 5
rec-1261-org,   jared, whiteway, 40, hamilton row, , sunshine north, 5401, nsw, 19810713, , 04 89839260, 5389503, 6
rec-411-org,   blake, jukic, 47, kater place, attadandoo, jandowae, 2047, nsw, 19591126, 32, 04 11518663, 7672348, 6
rec-1018-org,   amelia, benger, 95, grono place, , reynella, 4660, qld, 19010506, 31, 04 30417129, 5819717, 8
rec-1197-dup-0, noah, rau, 33, foxall street, , st petykers, 2540, nsw, 19080520, , 04 23213319, 2568921, 2
rec-995-dup-0, stepnbe, burman, 74, godfrey street, , westmead, 2089, nsw, 19631201, 21, 02 25095455, 4420945, 4
rec-1267-dup-0, george, ned, 328, street edowards, , mona vale, 2337, qld, 19161004, 31, 02 61646910, 7078923, 4
rec-179-dup-0, taya, bastiaans, 54, booth crescent, , bridgeman downs, 6064, nsw, 19860410, 34, , 7475273, 7
rec-1689-dup-0, zarah, medved, , chuculba crescent, , hay, 4700, vic, , 21, 04 44483569, 4857137, 7
rec-577-dup-0, caleb, white, 74, traeget street, cypress garden, ivanhoe, 3204, qld, 19682016, 24, 03 13077229, 9480167, 3
rec-172-org,   jairus, white, 19, mundang crescent, oxley hill, campbelltown, 5162, nsw, 19010513, 24, 03 85711908, 8938373, 5
rec-1700-dup-0, joshua, reid, 9, macrossan rescent, , kirwan, 2086, vic, 19410217, 27, 02 99290531, 6327274, 7
rec-1932-org,   william, shepherd, 48, jackie howe crescent, , nunawading, 7255, vic, 19800529, 25, 08 79293486, 6753164, 3
rec-510-dup-0, daniel, bishop, 218, burdekin avenue, goolwa cfqottage, noble park, 4037, vic, 19301119, , 02 98355241, 7872955, 7
rec-909-org,   tahni, hoffman, 35, sexton street, , aitkenvale, 4702, vic, 19950527, , 02 34857694, 9882082, 9
rec-1255-org,   alexander, nguyen, 8, hawkesbury crescent, , niagara park, 5045, nsw, 19910627, , 07 31964249, 9988143, 1
rec-776-dup-0, luke, pelcinq, 0, greenvale street, , paralowie, 6432, nsw, 19430826, 02, 08 30418760, 4434996, 5
rec-482-org,   briony, green, 25, atherton street, , devonport, 3629, nsw, 19010102, 31, 03 06784849, 5611965, 1
rec-385-org,   riley, mcgregor, 26, wynn street, , frankston, 2905, qld, 19751212, 34, 07 48232823, 2092221, 3
rec-592-org,   robert, vojvodic, 2, knox street, fairfield waters, thornlie, 3147, wa, 19421121, 35, 08 00978790, 9895741, 2
rec-1676-org,   evan, jolly, 50, furphy place, , bundaberg, 4006, nsw, , 40, 08 17813244, 6876696, 5
rec-665-org,   bronte, slape, 592, westbury circuit, , acacia ridge, 3169, qld, 19731210, 40, 04 74671902, 2329463, 1
rec-623-dup-0, clain, laundpy, 22, moynihan street, hd of solomon, lauderdale, 7008, sa, 19616224, 33, 04 08266711, 7776138, 2
rec-706-org,   samuel, penberthy, 64, gledden street, villa 184, orchard hills, 2549, wa, 19711107, 34, 03 46909002, 5348946, 7
rec-191-dup-0, ella, heron, 223, stretton crescent, , ringwood north, 2024, nsw, , 30, 04 65805389, 3842340, 3
rec-1854-org,   jessica, clarke, 38, tanjil loop, , berwick, 4850, vic, 19080126, 9, 04 88717446, 8653184, 3
rec-252-org,   jack, van grinsven, 14, battersby circuit, gliding gulls, bidwill, 0812, vic, , 25, 02 72235836, 2458399, 8
rec-905-org,   robert, champion de crespign, 32, grigson place, , ramsgate, 3352, qld, 19960614, 32, 07 86088954, 2754770, 4
rec-1228-org,   kale, gallman, 16, pandanus street, , clarkson, 2257, , 19441103, 26, , 9134336, 5
rec-1773-org,   zack, haupt, 16, cubillo crescent, , caulfield north, 2125, , 19751016, 29, 02 69744427, 6585061, 7
rec-253-dup-0, krystin, rya, 15, mort street, , ballrt, 2070, iv, 19991121, 34, 03 37927687, 5539956, 0
rec-1995-dup-0, ben, wyiten, 94, lilley street, , mansfield, 6090, , 19451114, 11, 08 57448536, 1137441, 2
rec-445-dup-0, eth an, tenholder, 16, leahy cllse, , buddina, 2486, nsw, 19191605, 25, 03 49254911, 7745567, 1
rec-1372-org,   lilly, miles, 5, burkitt street, the boathouse, wyndham, 5581, vic, 19220522, 37, 08 28990177, 6992120, 2
rec-933-org,   noah, kiosses, 78, duffield place, ollera, mulgrave east, 7140, nsw, , 33, 04 23887340, 4919889, 3
rec-1292-dup-0, lucy, bolis, 19, cottamjlace, , coonalpyn, 3875, nsw, 19641011, 33, 04 02967961, 9661327, 5
rec-386-dup-0, barnaby, nguyen, , farrer qyreet, , broadmeadows, 4800, qld, 19820130, 33, 07 67568079, 5159340, 8
rec-700-dup-0, william, matthews, 116, , thomas scott village, normanton, 2222, vic, 19410125, 30, 07 95405393, 8243696, 6
rec-608-org,   giaan, wang, 178, stacy street, , woolgoolga, 2478, tas, 19001114, 30, 02 59600662, 4054100, 2
rec-1609-dup-0, talia, green, 55, mctaggartzrescent, pandora ofchard, mount isa, 2800, sa, 19381001, 22, 08 72205669, 9128597, 0
rec-1477-org,   joanna, butt, 57, perry drive, , moonta, 6157, nsw, , 27, 08 22182664, 4414107, 2
rec-800-dup-0, mitdell, snushall, 33, falkiner place, , bayswater, 3630, nsw, 19990804, , 03 98729620, 2417342, 7
rec-1977-dup-0, , green, 107, brophy street, , devonport, 3030, qld, 19710128, 25, 03 60269078, 8439028, 0
rec-595-dup-0, , grosser, 9, gollan dtreet, , elsternwick, 2218, wa, 19410921, 27, 03 71153053, 8666890, 4
rec-673-org,   arabella, kalistis, 69, pimpampa close, kangaroo grnd, chester hill, 2062, vic, 19430722, , 04 42412775, 8211188, 4
rec-322-dup-0, , tosecafnd, , millard place, , nicholls, 3178, sa, , 26, 03 64908923, 6087565, 5
rec-805-org,   todd, green, 21, champion place, , mittagong, 3039, , 19890429, 37, 07 66457570, 1557264, 2
rec-1384-org,   alana, stockall, 18, mcdermott street, , caulfield north, 2287, vic, 19310622, 28, 03 34975812, 4812667, 8
rec-163-org,   oscar, burnell, 4, somers crescent, parry hse, coonamble, 2478, qld, 19750525, 24, 07 71982237, 1217326, 5
rec-134-dup-0, katzyn, chandler, 44, ogg place, , oxley vale, 2257, tas, 19071102, 24, 07 05891273, 3585488, 0
rec-333-org,   kai, angerson, 38, baracchi crescent, , bayswater, 3941, nsw, 19220322, 7, 08 92419610, 8896949, 0
rec-1860-org,   lachlan, matthews, 51, davidson street, , blakehurst, 3082, qld, , 22, 07 20440719, 9553433, 4
rec-499-dup-0, briley, mcphail, 115, florentine circuit, , clifton grove, 7190, nsw, , , 07 07773786, 7394197, 3
rec-561-org,   amalia, manthorpe, 106, brahe place, arcadia, burwood, 3644, nsw, 19540921, 39, 04 30986634, 5815216, 6
rec-170-dup-0, joshua, bartel, 4, thomas hart street, narada, , 4210, nsw, 19330225, 31, , 7392711, 5
rec-1662-org,   joshua, , 139, officer crescent, the rocks, mittagong, 3691, nsw, 19030519, 26, 03 49050822, 5036159, 1
rec-1109-dup-0, noan, mounce, 119, lennon place, brentwood vlge, narellan, 3057, nmss, 19451228, , 02 45459712, 4723122, 3
rec-1539-org,   ebony, morrison, 12, neales street, , girgarre, 5169, vic, 19190408, , 03 59965186, 4721890, 0
rec-789-dup-0, josfm, berry, 6, fanning place, , bundaberg, 4680, vic, 19550422, 24, 04 61312836, 5136379, 0
rec-1334-dup-0, naomi, blskwe, 18, duggan street, , erskibe, 2113, nsw, , 36, 02 58771940, 3402144, 3
rec-1240-dup-0, charlie, demners, 41, delprat circuit, nazareth village, carine, 2011, , 19750316, 33, 08 54130087, 2706712, 0
rec-315-org,   madalyn, kounis, 9, waller crescent, , clayfield, 2095, vic, 19880728, 29, 03 26749527, 5478038, 8
rec-1421-org,   diamond, mckerlie, 39, harbison crescent, riverside park, wamberal, 6057, qld, 19061115, , 02 67622659, 1024550, 7
rec-1092-dup-0, alexandia, whitae, 111, rene street, , south evrth, 2577, nsw, , , 04 87863541, 2244264, 9
rec-933-dup-0, noay, kiosses, 78, duffield place, ollera, mulgrav e east, 7140, nsw, , 33, , 4919899, 3
rec-676-org,   daniel, coleman, 11, carpenter close, parks cottage, toowoomba, 4701, nsw, 19700403, 27, 07 94813778, 2301669, 2
rec-543-dup-0, abii, hernur, 23, deamer crescent, court units, lismore, 6100, nsw, 19781206, 30, 04 43257445, 3598343, 5
rec-177-org,   vanessa, campbell, 3, empire circuit, , maryborough, 4503, wa, , , 07 33702812, 3529635, 5
rec-1287-org,   georgia, beattie, 10, ivo whitton circuit, , sussex inlet, 2207, nsw, 19750326, 33, 03 34907027, 8444053, 6
rec-103-org,   chelsea, crossman, 107, rischbieth crescent, , dianella, 3220, vic, , 11, 08 06908775, 5722422, 1
rec-1474-dup-0, makenzi, , 273, mcdowall place, rosegrove, malvern, 2011, nsw, 19190905, , 02 04630504, 9335268, 2
rec-1047-org,   harry, apted, 401, kalgoorlie crescent, earl haven, west croydon, 2259, nsw, , 32, 02 01727843, 7731150, 9
rec-882-org,   stephanie, gearin, 40, crisp circuit, glen eden, vincent, 3171, vic, 19730809, 34, 02 26133475, 7548322, 7
rec-217-org,   nicholas, thorpe, 678, alt street, , chelsea heights, 3153, vic, 19030502, 26, 04 17057658, 3987859, 7
rec-1824-org,   portia, campain, 26, moodie street, , joondalup, 4066, vic, 19110201, 33, 02 71609603, 4264703, 2
