rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-1731-dup-0, dominic, paterson, 3, kneebone street, , toowoomba, 3028, , 19721215, 31, 08 45816377, 5608684, 7
rec-1755-dup-0, crook, joshua, 6, ebenezer street, , coochiemudlo island, 3093, nsw, 19420331, , 04 01206503, 1365608, 4
rec-581-dup-0, luke, campin, 281, tewksbury circuit, , cable beach, 4068, , 19820527, 18, 08 72708017, 8899912, 4
rec-737-dup-0, jamek, reid, 343, byrne street, , tathra, 4075, qld, 19961102, , , 3623075, 8
rec-1095-dup-0, el, jolly, 107, buvelot street, burraroo, anglera, 4220, nsw, 19330725, , 07 47717815, 1232221, 1
rec-1419-dup-0, harrison, giannes, 26, ashkanasys rescent, , braddon, 3677, nsw, 19961109, 29, 04 64409466, 3003240, 2
rec-728-dup-0, tanar, en, 18, matina street, , murray bridge, 6053, vic, 19870102, 35, 07 07339813, 8504902, 6
rec-479-dup-0, noble, mattjej, 35, jinka street, cadogan, wyong, 2099, act, 19621130, 24, 08 07478733, 8358846, 7
rec-57-dup-0, michael, whute, 98, tenison-woods circuit, , bull creek, 3922, tas, 19690929, , 07 56624589, 4313754, 4
rec-606-org,   mason, pcpeake, 14, macedon crescent, , frenchman bay, 2107, qld, 19220805, 26, 02 56619349, 1488257, 1
rec-165-org,   mikhaili, wilkins, 87, heagney crescent, , loganholme, 3305, qld, 19490121, 27, , 2226534, 0
rec-708-dup-0, cameron, graibker, 4, frencham place, keanor, dolls plint, 4375, , 19280424, , 07 33333215, 7560617, 4
rec-1990-org,   sonja, collier, 15, mirrabucca crescent, , bridgewater, 2067, vic, 19091010, 31, 04 56520502, 5313756, 2
rec-91-org,   kyle, morrison, 1, goodchild street, cranham, camira, 3805, qld, 19600325, 30, 08 94893916, 4593945, 2
rec-509-org,   luke, hatji, 8, galway place, , stephens, 2032, sa, , 29, 04 65217907, 3212115, 2
rec-1360-org,   hayden, glass, 46, schwarz place, chetwynd, greenacres, 4615, wa, 19640117, 29, , 9593636, 8
rec-1031-org,   bailee, coulson, , helen mayo crescent, tynwall, northmead, 3227, act, 19240802, 33, 04 41035240, 4766492, 8
rec-363-org,   cain, dargenio, 7, alfred hill drive, palm lake resort, dapto, 3127, nsw, 19130315, 29, 02 68347529, 6002821, 2
rec-1148-org,   kye, reid, 89, hutcheon place, , new town, 3021, qld, 19460222, 32, 02 20549142, 7833938, 1
rec-603-org,   abii, boyle, 4, allchin circuit, , dungog, 2582, wa, 19020114, 27, , 2944925, 8
rec-1786-org,   matthew, roles, 15, officer crescent, , beeliar, 5091, nsw, 19950812, 29, , 3258724, 1
rec-559-org,   destynii, heron, 5, canning street, , trigg, 3123, wa, , 36, 07 26077284, 8277583, 9
rec-1086-dup-0, kluske, irene, 67, leichhartgstreet, kilmore park, seaforth, 2147, , 19330710, , 07 93423957, 4757190, 5
rec-264-dup-0, thonas, van waardhuizen, 27, creed place, , ryde north, 2830, , 19370717, , 08 94452080, 6983244, 5
rec-1427-dup-0, hannah, bisswett, 29, limestoneh avenue, , walpke, 4061, , 19910820, 10, 08 88553469, 4027440, 9
rec-811-org,   kieran, excell, , nassau place, shadoof lodge, venus bay, 2256, sa, 19590309, 32, 04 41354855, 7580245, 7
rec-1183-org,   cooper, pettigrove, 10, kalgoorlie crescent, , scarborough, 3002, vic, 19191202, 24, 03 82996401, 4917839, 6
rec-1179-org,   jack, green, 64, mcwhae circuit, , kimba, 5127, vic, 19890626, 36, 08 14054247, 4112765, 6
rec-49-dup-0, abxi, noack, 15, zamia place, , clearview, 6346, nsw, 19070909, 25, 03 02187929, 6434576, 4
rec-120-dup-0, ethan, tom ney, , arabana street, , avondale heights, 3623, vic, 19949517, 22, 08 76707862, 9851604, 2
rec-1834-dup-0, warrick, nguyeh, 29, leahy lecose, , thornlanuds, 4720, vic, 19150618, 34, , 2176214, 2
rec-1842-dup-0, michael, mckerlie, 43, carstensz sreet, , castlreagh, 3190, , , 38, 08 90677494, 8691000, 0
rec-1971-dup-0, caitln, , 37, anstey ztreet, , st agnes, 2680, vic, 19690526, , 07 59563203, 5586438, 6
rec-1515-org,   ryley, soonthornnawaphap, 1, maddock place, , oakhurst, 3977, nsw, , 27, 03 94206905, 6060226, 9
rec-1145-org,   madison, westbrook, 56, bendigo street, , bacchus marsh, 4007, qld, 19881215, 9, 07 69641547, 5964019, 0
rec-1945-org,   nikita, hare, 1, somerset street, , wantirna, 2305, nsw, 19060716, 27, 08 12873025, 3860935, 4
rec-1120-org,   henry, gelok, 15, naas close, mt annan, macgregor, 2565, qld, 19090318, 24, 08 56767411, 4876673, 8
rec-156-dup-0, danjel, ploughman, 74, badimara street, wisteria cottage, broken yill, 3101, sa, 19321326, , 02 01901677, 1174070, 9
rec-1711-dup-0, adam, milbeun, 2, montgomery place, apmnt 203, swan reach, 3191, , 19160215, 30, 07 33913994, 5656067, 0
rec-1365-dup-0, april, mcgregor, , phillip avenue, , bluehaven, 3044, nsw, 19970614, , 07 25812160, 4115015, 2
rec-959-org,   seamus, , 123, shackleton circuit, , whittington, 6442, , 19320807, 35, 07 96921449, 8213297, 3
rec-681-org,   georgia, hefford, 42, angwin place, woodbine homestead, woy woy, 7000, wa, 19431111, , 08 51843794, 6105350, 5
rec-1193-dup-0, billy, brispw, 151, mctaggart crescent, binnalong, mosman, 4220, wa, , , 08 82409178, 4332004, 4
rec-118-dup-0, colquhoun, kasne, 18, brittleb ank circuit, blue shadows, penrith, 5162, nsw, 19291129, 28, 07 16613470, 3149281, 5
rec-37-dup-0, mamydla, bowerman, 4, clare dennisqavenue, , molong, 2171, vic, 19580225, 9, 02 31811992, 8928367, 2
rec-804-dup-0, erin, dent, 199, fuller sgyreet, , salisbury, 2261, vic, 19861011, 26, 07 77525577, 9779325, 1
rec-295-org,   alexandra, corbin, 97, tangari street, , clarkson, 6158, nsw, 19670419, 28, 04 38498376, 3448404, 6
rec-1616-org,   liam, miles, 25, medley street, , clifton, 2042, qld, 19990703, 34, 02 05169033, 1009051, 4
rec-104-org,   amy, paterson, 19, mountain circuit, bonnie doon, bundaburrah, 4032, nsw, 19180121, 21, 02 09668229, 5401893, 4
rec-1063-dup-0, malakai, hamon, 18, small place, , marsfeild, 5038, vic, 19660911, 29, 04 01791691, 4588334, 3
rec-905-org,   aliza, blackwell, 12, lawrence close, carrington retrmnt vlge, nutfield, 6163, , 19920825, 29, 08 42890271, 7046371, 4
rec-1076-dup-0, elizabeth, writet, 10, statton street, emerald garden, plympton south, 4074, vic, 19920104, 40, 08 47183872, 8741628, 0
rec-1109-org,   tyler, omay, 30, , , warilla, 3556, nsw, , 29, 02 94789776, 4308273, 4
rec-1287-org,   zac, jesser, 32, discovery street, mountview, moss vale, 2603, qld, 19840519, , 02 40356721, 5703310, 0
rec-154-org,   millane, tokar, 58, sanford place, beach house, st clair, 2250, nsw, 19740606, 24, 03 78126638, 6490382, 0
rec-701-org,   taylah, pontt, 9, jenkinson street, weeronga hostel, burwood, 2099, nsw, 19440223, , 02 53809870, 6484693, 1
rec-373-dup-0, cooper, dumsa, 2, macfarland xrescent, arrowgrove, coffs hvrbour, 2251, qld, 19990102, 24, 07 93195685, 8464659, 7
rec-1348-dup-0, harrison, aspinall, 36, carpenter close, , 4568, wyong, nsw, 19320601, 42, 04 42334432, 9923966, 9
rec-1040-dup-0, samantha, , , morgan cyscent, , netley, 3810, nsw, 19795030, 37, 04 60783496, 8039583, 0
rec-570-dup-0, sarah, sloagh, 03, leven street, tulgeywood, bittern, 2209, nsw, 19820102, 41, , 3163694, 8
rec-1635-dup-0, sophie, hiscome, 15, bremer street, , murgon, 3536, nsw, 19569728, , 03 94603655, 2114389, 5
rec-1671-dup-0, cassandra, fabbro, 2, , glenmore, nanneella, 2259, vic, 19750811, 33, 03 12264726, 7935656, 3
rec-1622-dup-0, kiara, lowe, 34, radcliffe circuit, colbara, inglpwood, 4880, wa, , 29, 08 50131398, 6072639, 9
rec-1-dup-0, micpela, grainner, 45, mansfield place, , hawthorn, 3480, vic, 19771026, 31, 08 82546451, 9871253, 2
rec-533-dup-0, ranson, joel, 27, close fioshie, , greenwood, 4370, vic, 19781028, , 08 83493310, 8240794, 7
rec-957-dup-0, joshua, maynard, 24, scarborouggg street, st vincents medical centre, lavington, 7310, nsw, 19500818, , 02 80542771, 6082347, 9
rec-1930-dup-0, lis, reed, 8, discoverybstreet, kolora, myrtleford, 2027, vic, 19450605, 23, 04 82884965, 3680660, 5
rec-1429-dup-0, daroy, newport, 196, moorhousx street, glenview, beverly hills, 2113, nsw, 19010708, , 03 32845205, 5092389, 0
rec-1602-org,   jory, hursey, 129, fristrom crescent, hamilton, bassendean, 2500, wa, 19630321, 10, 07 75777670, 4068787, 6
rec-1131-org,   sonja, laing, 1, woolner circuit, , frenchs forest, 2165, nsw, , , 07 54409157, 1990285, 1
rec-1863-org,   paris, haggett, 16, coranderrk street, , lakemba, 2570, wa, 19290223, , 03 06030458, 4268018, 5
rec-146-dup-0, liam, shepherdson, 26, hart cose, littledale, casyla, 6010, naz, 19301225, 31, 03 10165070, 3117035, 0
rec-18-org,   millane, bishop, 71, ennor crescent, bardun park, gin gin, 2010, qld, 19480709, 22, 04 71857460, 6322329, 1
rec-1566-org,   nathan, pettingill, 39, slavin place, glenfern park, hampstead gardens, 4680, vic, , , 04 48536402, 4661034, 9
rec-939-dup-0, kai, sherriff, 7, golde ngrove, kirkdale, hinchinbrook, 2229, nsw, 19532118, 28, 04 30196820, 2246748, 2
rec-427-org,   elly, riddell, 18, blakey close, , east melbourne, 4034, nt, 19320511, 11, 02 63178857, 6724762, 4
rec-1205-org,   josephine, cowell, 66, giles street, , comboyne, 5013, wa, 19810507, , 08 65321921, 1962467, 2
rec-670-dup-0, joer, lamkin, 5, , , scarborough, 5059, vic, 19430260, 24, 07 49700001, 9787259, 3
rec-1449-org,   emiily, hage, 22, port jackson circuit, moolooboola, dalby, 3940, nsw, 19861006, 37, 02 86928591, 3776970, 8
rec-159-dup-0, hollie, yakubu, 37, maplestone place, thomond, clevelsnd, 4113, vic, 19484825, , 02 00687321, 6980106, 7
rec-1999-dup-0, kaitlin, wahb, 80, desailly vrescent, foxlea, blackheath, 6157, sa, 19720620, , 04 25877624, 1005059, 6
rec-583-dup-0, andrew, rees, 2, ballumbir street, , adamstown heights, 3669, nsw, , 36, 03 53755156, 3017881, 3
rec-994-dup-0, sarah, boyle, 6, allyn close, , whittington, 2047, nsq, 19911005, 8, 03 19396998, 2944104, 6
rec-241-org,   elly, dunstone, 33, halford crescent, norillee, boggabri, 4340, nsw, 19610126, 28, 07 07991881, 3561967, 4
rec-66-org,   ethan, thredgold, 13, brereton street, , northbridge, 6027, nsw, 19380221, , 02 88214876, 6763157, 8
rec-875-dup-0, kristfer, womack, 27, dryandrw street, rowethorpe, duncraig, 4750, , 19100801, , 02 42275056, 1711859, 9
rec-610-org,   caitlin, toleman, 46, moogerah street, , ballarat north, 5608, vic, 19490117, 26, 08 08047718, 5468960, 5
rec-148-dup-0, sheldon, cameon, 446, nelson place, , crib point, 3818, act, 19300621, 32, 03 46567985, 2935240, 7
rec-1305-org,   caitlin, mcgarrigan, 48, mileham street, glenbrae, balwyn north, 5084, nsw, 19360518, 12, 08 55602409, 8277552, 4
rec-527-dup-0, berry, noah, 98, belah street, , moorooukbark, 3631, nsw, 19260311, 39, 03 75238434, 2045740, 4
rec-334-org,   phoebe, mcgregor, 41, albermarle place, flt 10, taigum, 2480, nsw, 19091013, 34, 03 04444772, 5654489, 1
rec-1386-org,   jaxin, ryan, 13, crichton crescent, moonah, kirwan, 2526, nsw, 19420215, 12, 07 61309911, 6675936, 7
rec-1143-org,   carlin, eyles, 3, girdlestone circuit, , beachmere, 6025, vic, 19411220, 25, 08 21842564, 4705828, 7
rec-422-dup-0, leo, sedgwick, 16, clianthus street, , frankston, 7279, sa, 19001320, 23, 07 68197480, 4471854, 7
rec-91-dup-0, kyle, morrison, 1, goodchisd street, cranham, camira, 3805, qld, 19600325, 30, 08 94893916, 4593045, 2
rec-1255-org,   daen, fullgrabe, 435, jardine street, old weeroona, north sydney, 4630, nsw, 19860125, 34, 03 64055393, 3373919, 3
rec-1023-org,   ruby, corrick, 37, dowling street, noorla, young, 3187, vic, , , 02 79644390, 3342655, 2
rec-1228-dup-0, tuscany, bollen, 68, tauss pkace, , rowville, 2330, ws, , , 03 70954977, 5981191, 3
rec-120-org,   ethan, tomney, , arabana street, , avondale heights, 3623, vic, 19940417, 22, 08 76706862, 9851604, 2
rec-442-dup-0, hanbaj, green, 6, macgregor street, , thornbury, 3977, qld, 19501027, , 08 08385735, 9167048, 2
rec-1870-dup-0, ethan, purseor, 312, geerilong garden, , port lincoln, 2480, , 19319120, 30, 08 48123559, 2523650, 1
rec-435-org,   thomas, shepherd, 32, , rsl park, geelong west, 4059, qld, 19670319, 24, 02 54925769, 5470571, 3
rec-430-org,   benjamin, haren, 22, messenger street, , glenlyon, 2905, vic, 19131014, 36, , 9303511, 7
rec-1895-org,   emiily, hoang, 56, singleton crescent, ronobri, moree, 3400, nsw, 19600409, , 03 25804727, 7869446, 6
rec-798-dup-0, latz, david, 18, landale place, , pingelly east, 3337, , 19100828, 23, 03 15850700, 4629278, 0
rec-1953-org,   abbey, alderson, 588, pennefather street, sec 1 hd molineux, berrimah, 2324, , 19000101, 12, 03 16270102, 8066695, 7
rec-1448-org,   bailey, , 4, buvelot street, , bundaberg, 3181, nsw, 19230926, , 07 37459699, 1596380, 5
rec-684-org,   jacob, collins hartley, 8, brereton street, pinecroft, smithfield, 3058, qld, , 36, 07 40799897, 9406126, 4
rec-1618-org,   dylan, jessup, 31, arunta street, , kincumber, 5108, tas, 19030515, 37, 03 83528219, 2474728, 4
rec-926-dup-0, georgia, hand, 60, karrugang circuit, bryntirion, buccan, 5017, wa, 19721219, 28, 07 85900476, 4667169, 9
rec-868-org,   madeline, yeoman, 12, pell place, , embleton, 7140, wa, 19631126, 27, 08 93396543, 2576997, 3
rec-1462-org,   tayah, chandler, 51, wilsmore crescent, , knoxfield, 2210, qld, 19200214, 35, 02 44536873, 4309396, 3
rec-880-org,   jacob, carger, 10, ellenborough street, kurrajong vlge, deakin, 4350, , 19530728, , 02 67895542, 5873653, 3
rec-600-org,   kyle, stanley, 26, blancoa place, , parkinson, 2605, vic, 19071014, 25, , 4136427, 1
rec-1027-dup-0, brooke, campbeol, 13, stonor poace, , cunguola, 2229, ws, 19200902, 26, 07 09356272, 5841687, 3
rec-1256-org,   steven, kranic, 3, darwinia terrace, , wahroonga, 2121, nsw, 19730720, 35, 08 54009647, 3035480, 0
rec-1757-dup-0, reegean, gilke, 7182, atherton street, , castlecrag, 7004, nsw, 19610420, 28, , 3462660, 9
rec-774-dup-0, fitzpatrick, olivia, 14, albermarld place, , watsonia, 3910, qld, 19141104, 34, 03 63029021, 3958292, 4
rec-1855-org,   ebonie, marlow, 14, notting court, dolphin arcade, chelsea heights, 5214, nsw, 19441126, 27, 08 63193999, 1092275, 5
rec-619-org,   flynn, dews, 61, , watamurra, strathmerton, 3782, vic, , , 04 39297007, 1319537, 1
rec-1748-org,   daniel, beadle, 145, james smith circuit, , deniliquin, 4350, qld, 19580716, 34, 04 77133399, 6173989, 6
rec-1354-org,   travis, bishop, 20, blacket street, , eaton, 3875, nsw, 19620101, 9, 03 83965025, 4365613, 5
rec-403-dup-0, william, dodcit, 577, walshelace, , nunawading, 2444, , 19140607, , 07 91971137, 8626504, 7
rec-1721-dup-0, jessica, dicensdo, 60, disney court, , banho, 4500, vic, 19940305, 19, 07 28364228, 4575582, 8
rec-979-dup-0, kaysey, mcmullwn, 127, zeitz court, , mayfield, 6239, qld, 19610523, 36, 02 92239113, 4593606, 9
rec-1199-org,   tahni, hauser, 7, rivers street, , camden, 3044, sa, 19850116, 12, 02 69649535, 8193823, 1
rec-246-dup-0, abby, holsgten, 5, narrabundah lane, , young, 2448, nsw, 19051139, 25, 04 44017394, 8845939, 9
rec-884-org,   nicholas, ryan, 74, winser crescent, arcadia, guilderton, 3175, nsw, 19750627, 29, 08 84266299, 2402713, 6
rec-321-org,   , vincent, 35, kennedy street, brentwood vlge, cecil hills, 2360, nsw, 19750115, 38, 04 80299259, 2931128, 2
rec-1086-org,   irene, kluske, 67, leichhardt street, kilmore park, seaforth, 2147, , 19330710, , 07 93423957, 4757190, 5
rec-1053-org,   francesco, burford, 33, mathieson crescent, kilnacrott, tully, 3033, , 19571024, 23, 04 29960781, 6055203, 5
rec-1051-dup-0, jakc, pegg, 16, oldham court, , cremone, 4221, , 19970314, 36, , 1096274, 6
rec-556-org,   ashleigh, boyle, 413, wakelin circuit, wyuna, dongara, 6019, vic, 19971027, 25, 07 59987039, 1159767, 0
rec-1243-dup-0, jessica, howihe, 34, hayward street, ortawenah, blaackown, 3107, sa, 19710425, , 03 97864051, 3511763, 0
rec-250-org,   hayley, george, 1, bunduluk crescent, , cordeaux heights, 5290, , 19500510, 31, , 8826059, 0
rec-925-org,   ruby, maier, 5605, dettmann close, , comara, 3168, nsw, , , 02 14462417, 1187930, 5
rec-1997-org,   kelsey, de gennaro, 58, allwood street, , hawthorne, 4810, qld, 19160111, 30, 07 81667762, 1794280, 4
rec-194-dup-0, kirka, , 22, henderson street, , young, 3796, nsw, 19202911, 27, 08 96077072, 1117686, 9
rec-1587-org,   jaime, , , gosse street, , trevallyn, 2831, qld, 19080510, , 07 22187668, 5754003, 0
rec-1065-dup-0, talissa, gillard, 08, eungellpa street, , old reynella, 4556, nsw, 19251002, , 02 85878542, 5931093, 0
rec-1547-dup-0, isabella, mason, 11, circuit o'alloran, peridon vlge, black rock, 3108, na, 19800520, , 02 36097625, 5291939, 8
rec-1339-org,   , lomman, 85, walton street, springdale, warnbro, 3106, nsw, 19720602, 25, 03 78670925, 8927894, 6
rec-487-dup-0, robin, longhurdt, 16, kingsbury street, , carnegie, 5016, , 19444209, 28, 07 58629577, 2254303, 4
rec-1233-dup-0, naomi, shepherd, 34, gudgenby close, rhodes cottage, parkdale, 4053, wa, 19360317, 32, 08 59872799, 6030041, 3
rec-741-dup-0, jessca, reid, 4, mulga street, kimbad, st kilda east, 2146, qld, 19580830, , 08 26639930, 4457243, 8
rec-356-dup-0, konstantinos, buttd, 1419, bray place, , peakhurst, 2325, qld, 19370829, 26, 07 65314983, 9858711, 0
rec-329-dup-0, sophie, vincent, 6, killarney vale apartments, , warilla, 4870, sa, 19441231, 72, 03 95978715, 1266618, 3
rec-1510-org,   lucas, weaver, 29, fullerton crescent, , belmont, 4341, , , 26, 07 79794852, 5943292, 9
rec-686-dup-0, braedon, white, 16, bilby place, rawdpn, thornlands, 3058, nsw, 19070830, 37, 07 05839388, 9767066, 2
rec-1343-dup-0, jarrod, , 10, black ateeet, , lobethal, 2440, qld, 19064404, 29, , 4421899, 6
rec-312-dup-0, jet, thorpe, 264, harris place, villa 2, cowan, 2767, tas, 19301316, 42, 03 80080424, 3727562, 1
rec-545-org,   amy, paterson, 2, hoddle garden, kersey' south, midway point, 5043, vic, 19910530, 31, 08 71513175, 8615274, 3
rec-1939-dup-0, georgia, costain, 5, mofflin street, , mount liza, 2098, vis, 19761207, 21, 03 13080948, 7532170, 8
rec-1193-org,   billy, bristow, 5, mctaggart crescent, , mosman, 4220, wa, , , 08 82409178, 4332004, 4
rec-1811-dup-0, aprl, geraghty, 49, mcalpine place, yoorana, beresford, 4069, vic, 19560607, 33, 03 52367830, 8034361, 2
rec-750-dup-0, katelyn, flannery, 1, read place, , bute, 4065, , 19520123, 27, , 5066777, 4
rec-1248-dup-0, maria, ryan, 33, fincham dlrescent, the swamp, port macvqharie, 3338, qld, 19830228, , 08 50507301, 1826938, 8
rec-1371-dup-0, lewi, rogab, 1, tiptree crescent, yarrandoo, cooran, 4032, vic, 19450930, 39, 02 92395847, 1799404, 3
rec-1972-dup-0, keelin, ziersh, 82, hammond close, , camperdown, 4173, qld, 19330808, 31, 04 78846947, 1782883, 3
rec-450-dup-0, tristan, staufenbiel, 0, dobell crcuit, , seymour, 3161, , 19511227, 31, , 7748411, 4
rec-833-dup-0, , anthony, 51, kingsmill street, , frankston, 2760, sa, 19441109, 82, 02 18378566, 8953809, 5
rec-1040-org,   samantha, , , morgan crescent, thorndale, netley, 3810, nsw, 19790530, 37, 04 60783496, 8039583, 0
rec-81-org,   amy, bradshaw, 2, pierces creek street, , belgrave, 2322, sa, , 31, 08 38822742, 1699792, 1
rec-989-dup-0, heath, whillas, 30, namadgi cicuit, dugout, maslin beach, 4576, nsw, 19181113, 29, 04 19997650, 4806425, 8
rec-1545-org,   jonathon, lodge, 710, pindari crescent, , picton, 4564, vic, 19980520, , 04 58382966, 4011019, 1
rec-586-org,   ella, white, 6, kingsford smith drive, , new farm, 3109, nsw, 19631225, 26, 02 57094755, 9521025, 2
rec-1254-org,   caitlyn, terend, 7, mull place, , kingsford, 2546, wa, 19690718, 27, 08 29809436, 8487515, 8
rec-176-dup-0, , aveil, 13, mansfield place, , melton south, 2065, , 19180614, 31, , 9576552, 4
rec-907-dup-0, zachary, green, 20, warrumbulastreet, , duckod, 3187, nsw, 19290427, 34, 04 68049974, 8380498, 4
rec-688-org,   braedon, binns, 22, windsor walk, , ellinbank, 2566, nsw, 19570615, 23, 03 50210121, 2214516, 2
rec-1237-org,   brydon, fretwell, 18, esperance street, , sunshine north, 3143, qld, 19340715, 30, 04 88801884, 5157374, 2
rec-582-org,   joshua, nguyen, 144, sundew crescent, athlone, caulfield north, 6064, nsw, 19820612, 29, 04 37368933, 8166736, 0
rec-1881-org,   jessica, fittock, 11, gaunson crescent, , reynella, 2428, nsw, 19120517, 35, 04 88338411, 7401849, 6
rec-1224-org,   brigitte, clarke, 46, dennis street, , carnegie, 6025, nsw, , , 04 95543678, 8260955, 8
rec-1229-dup-0, daniejl, ranson, 84, blackman crescent, , east hvklls, 4695, qld, 19570913, 13, 02 38943549, 7784863, 6
rec-360-dup-0, bailey, webl, 9, weirplace, , kandos, 2906, , 19610804, 38, 03 56664055, 6438073, 1
rec-844-dup-0, charlie, mathtews, 22, william webb drive, chactor, hoppers cnossing, 3050, nsw, 19690310, 26, 02 13086727, 9725912, 9
rec-1857-org,   hannah, gaskin, 36, rapke place, , magill, 2010, qld, 19670717, , 04 85093010, 4778211, 8
rec-597-org,   rachel, paterson, 15, clubbe crescent, the park, south grafton, 6172, qld, 19410424, , 07 84337860, 8702994, 8
rec-1833-dup-0, sara, fitzpatfick, 10, , kodootonga, cohuna, 4741, qld, 19537001, , 03 22893462, 4546493, 3
rec-1753-org,   emiily, hannagan, 93, bracker place, , glenmore park, 2761, nsw, 19170728, , 02 58588922, 7204362, 5
rec-644-org,   matthew, patafta, 9, mountain circuit, the points holsteins, narrandera, 4215, wa, 19210527, , 02 56981338, 2566706, 5
rec-1936-org,   blake, brock, 20, gaby place, , chatham, 3122, nsw, 19290402, 29, 07 12049552, 9685375, 4
rec-557-org,   antonio, conboy, 16, currong street, stoney creek, hawthorn, 3015, tas, 19280516, 31, 02 06552177, 7509722, 0
rec-674-dup-0, jaykob, masob, 16, gullett street, , dapto, 6562, nsw, 19000612, 33, 07 04131294, 3441449, 6
rec-579-dup-0, peterj, patefson, 32, scrivener street, , tabulam, 4306, qld, 19851118, , 08 82254539, 8289346, 0
rec-1688-dup-0, imogen, wilkina, 2, spofforth ttreet, , stratford, 4074, wa, 19630909, 29, 03 82498698, 6347950, 4
rec-795-org,   keahley, murabito, 1, tarrabool street, christian youth camp, toorloo arm, 3764, act, 19290411, 38, 07 78107068, 3744260, 0
rec-1939-org,   georgia, costain, 5, mofflin street, , mount eliza, 2038, vic, 19761207, 21, 03 13080948, 7532170, 8
rec-841-org,   benedict, campbell, 51, boddington crescent, , north ward, 2906, wa, 19480120, 35, 02 44993480, 4784510, 7
rec-123-dup-0, joshua, gilbertson, 1, kavel sttet, ferndale, belmojth, 2257, wa, 19330929, , 03 13487726, 2426901, 8
rec-354-org,   bailley, spurgeon, 18, strickland crescent, rosedale, holsworthy, 2226, vic, 19520701, 32, 03 80580977, 7711284, 0
rec-858-org,   jarryd, bishop, 7, crisp circuit, grandview, aldinga beach, 2228, vic, 19181227, 37, 02 16112605, 3735276, 7
rec-847-org,   lily, white, 150, groveland crescent, medical centre, burleigh waters, 4216, nsw, 19270210, 29, 03 51563264, 5596273, 1
rec-190-org,   james, smallacombe, 93, bellchambers crescent, killara homestead, wilston, 6530, nsw, 19281119, , 03 67654399, 3766444, 1
rec-1736-org,   kelsey, seddon, 45, sambell place, belmont park belted galloway stud, rosebery, 5014, qld, 19470620, , 02 02169648, 4596151, 2
rec-1621-org,   antonio, condessa, 12, alsop close, , crookwell, 4740, nsw, 19070419, 25, 03 78608510, 6105359, 3
rec-404-dup-0, ebetr, bella, 11, carnegie crescent, settlers hills, eaton, 3125, tas, 19730831, 23, 02 82645601, 2935545, 1
rec-1041-dup-0, natassia, rapko, 500, corinna street, , toowoomba, 0701, nsw, 19830519, 29, 02 74545874, 6591753, 1
rec-974-dup-0, sophie, mahomd, 52, marrawah street, golf road, macscohve, 2620, , 19510120, 34, 07 73135859, 7110008, 2
rec-1411-dup-0, tai, souyhwoid, 5, antis street, bayana, narrllan, 2035, wa, 19430614, 37, 04 34872951, 4862902, 7
rec-499-dup-0, , lucadou wells, 7, ragless circuit, glenmore, seven hills, 3172, , 19790804, 31, 04 26858401, 7697977, 3
rec-1463-org,   kane, godfrey, 2, mcculloch street, pendene, nuriootpa, 6006, nsw, 19090401, , 02 48129422, 3899294, 9
rec-489-dup-0, tarnia, , 16, savery street, sheep station, urangan, 5070, wa, 19369014, 9, 08 29240828, 6346749, 2
rec-996-dup-0, kazuki, clarke, 38, , wambanumba, edensor park, 6255, wa, 19970427, 11, 03 45615185, 1555590, 4
rec-671-dup-0, samantha, pennell, 12, vrescent barada, rowethorpe, broken hill, 4152, nsw, 19790531, , 04 65518674, 4685486, 8
rec-1472-dup-0, connor, puron, 165, murphy sfteet, chippendale village, marcus beach, 2541, sa, 19371209, 40, 03 08900347, 5891641, 8
rec-1089-dup-0, sarah, bloomdield, 62, pimpampa close, , chitteking, 6330, qld, 19601284, 34, 04 72773181, 8173675, 9
rec-557-dup-0, antonio, conboy, 16, currong street, , hawthorn, 3051, tas, 19287156, 31, 02 06552177, 7509722, 0
rec-1638-dup-0, , viezzi, 116, partridge street, laura pengilly wing, st clair, 2261, tan, 19506911, 23, 03 06681822, 5059280, 5
rec-1776-dup-0, schkirra, mckerlblie, , wheeler crescent, , corio, 2323, qld, 19200612, 33, 04 89779974, 5575894, 3
rec-1609-org,   caitlin, nguyen, 43, jenner court, glenavon, wendouree, 3099, sa, 19140721, 26, 07 82512089, 5209991, 3
rec-1033-dup-0, emiily, clarke, 5, kingsford smiyh drive, , altona north, 4117, tas, 19770327, 27, 08 77450398, 7560902, 0
rec-388-dup-0, talia, cameirao, 18, mlc building, , murray bridge, 4670, vic, 19380294, 24, 02 25312236, 6818574, 4
rec-1269-dup-0, lachlan, fauser, 4345, hoddinott ustreet, , cooloongup, 3204, sa, , , 03 76754439, 9988863, 2
rec-854-org,   hannah, boyle, 33, jensen street, , belmont north, 2074, qld, 19691201, , 03 10897798, 8098352, 6
rec-172-org,   alexandra, bellchambers, 81, mortimer lewis drive, sunset, corrimal, 3188, nsw, 19520625, 22, 02 09957430, 4442221, 6
rec-1984-dup-0, braedon, leslie, 158, kingscotesxrescent, big oakey, oakleigh, 6155, , 19521208, , 03 32112349, 4635553, 2
rec-489-org,   tarnia, , 16, savery street, sheep station, urangan, 5070, wa, 19360514, 9, 08 29240828, 6346040, 2
