rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-569-org,   douglas, mcvey, 22, boulton close, , triabunna, 2291, qld, 19341003, 25, , 1384919, 8
rec-671-dup-0, summer, ohearsn, 172, kogarah lane, , adamstown heights, 3056, nsw, 19372031, , 04 07361667, 3449584, 3
rec-13-dup-0, tom, bandick, 4, guilfoyle street, , tahmomr, 2702, sa, 19380916, 35, 08 47526954, 4275434, 9
rec-1497-dup-0, mackiney, comptpn, 37, denovan circuit, delawkqre, tunoack, 5118, qld, 19115221, 29, 08 66339494, 6517531, 1
rec-1122-dup-0, emma, goldsworthy, 12, william hudson crescent, elston, avalon, 7315, , 19161117, , 03 72195227, 8530207, 6
rec-458-dup-0, cowelll, kane, 2, , , mansfield, 2283, vic, 19750106, 37, 04 68934884, 4496893, 9
rec-717-org,   benjamin, saragas, 45, beaufort retreat, , frenchs forest, 3033, qld, , 24, 07 01492447, 5199070, 6
rec-1625-dup-0, samantha, trond, 1263, jinka dtreet, downlands farm, farrer, 2025, vic, 19180518, , 04 60428409, 4572534, 2
rec-443-dup-0, joel, paulzen, 154, westgarth street, , clovely, 2170, , 19481009, 24, 07 63549087, 8548765, 1
rec-142-dup-0, harrison, nguyen, 37, bargang crescent, belmont park belted galloway stud, scarborough, 3166, , 19040301, , 07 93290302, 7451744, 6
rec-617-dup-0, brimwy, nguyen, 20, lampard crcuit, , hoppers rlssing, 4305, viqx, 19320520, , 07 02642418, 3862042, 1
rec-1256-org,   mikhayla, steed, 52, dines place, , belmont, 5017, nsw, 19071205, 24, 02 64853779, 4153879, 8
rec-1917-org,   robert, gallio, 28, thornhill crescent, , beverly hills, 2086, tas, 19940203, 24, 07 92204117, 9009897, 5
rec-408-dup-0, troswe, sophid, 1, bean crescent, , williamsown, 3057, viy, 19330406, 28, 07 35525398, 8839304, 2
rec-231-dup-0, lars, davnwny, 11, moulder court, , collie, 3396, wa, 19142622, 30, 07 08889374, 3138650, 0
rec-138-dup-0, laura, mccarthy, 42, , , greenacrws, 4814, nsw, , 32, 08 36134178, 5887515, 0
rec-1022-org,   blake, gladman, 41, macgregor street, , leeton, 2223, qld, 19270927, 32, 07 25118845, 9622497, 3
rec-18-dup-0, eleni, dallas, 278, popplewell place, rocklea, geelong west, 4032, nsw, , , 08 77793684, 5438580, 2
rec-1147-dup-0, ella, shephrrd, 4, wade street, , annanrale, 2068, vix, , , 07 04318707, 7378105, 4
rec-1878-dup-0, micaj, locp, 6, , kalkarindji community, campvelltown, 2800, vic, 19642210, 22, 03 59182028, 4778568, 1
rec-997-org,   timothy, clarke, 12, marchant circuit, , kenilworth, 6061, nsw, 19380214, , 08 92379757, 5459366, 9
rec-831-org,   nathan, beattie, 10, namatjira drive, , bonython, 3030, nsw, 19720327, , 02 77348056, 3403730, 8
rec-307-dup-0, samantha, matthews, 19, dexteepsteet, , raceview, 6018, nsw, 19871113, 30, 02 76672096, 3250652, 5
rec-1838-org,   sienna, humphreys, 71, leahy close, brentwood vlge, burwood east, 2100, vic, 19520303, , 04 25403259, 2871339, 4
rec-748-org,   bertie, white, 10, kirkcaldie circuit, , padstow, 6155, , 19040321, 34, 02 89386491, 6805432, 4
rec-600-org,   caleb, ryan, 3, allott place, , st ives, 4165, nt, 19941105, 33, 04 99625587, 7916098, 5
rec-1393-dup-0, harry, ryam, 889, stawell street, , pinjasrra, 5343, vic, 19301011, 23, 03 84927188, 9594617, 8
rec-202-org,   samuel, pilja, 42, baddeley crescent, , casula, 2358, vic, 19510812, , 02 75054216, 3398676, 0
rec-1252-dup-0, ja, buhagiar, 126, lightfoot crescent, , south faysino, 2280, nsw, 19350105, 19, 07 16732673, 2235419, 2
rec-1419-org,   , white, 183, rene street, barakee, braidwood, 2650, act, 19960410, 33, , 9372580, 0
rec-1838-dup-0, sienba, , 12, leahy close, , burwood east, 2100, vic, 19522003, , 04 25403259, 2871339, 4
rec-1582-org,   eloise, gully, 2, purbrick street, , balmain east, 7010, , 19100220, 12, 07 59977963, 3340178, 8
rec-1783-dup-0, aimee, coxn, 25, dolling crescent, , smefton, 6189, nsw, 19640602, , 07 10018455, 9086724, 5
rec-484-dup-0, imogeb, cordingley, 22, dalley crescent, harlyn, ulverstone, 4120, wa, 19575077, 39, , 4703236, 6
rec-1300-dup-0, imogen, gren, 118, springvajey road, , boudlt, 2358, nt, , 39, 07 76149930, 5469651, 8
rec-45-org,   mya, macgowan, 88, wiburd street, , tuart hill, 2032, vic, 19210428, 40, 08 32656116, 5540728, 5
rec-384-dup-0, benjslin, fairnington, 2, , , smithfed, 3071, , 19921218, , 04 27638984, 6333210, 0
rec-1032-dup-0, kane, stuetz, 85, pohlman street, longstayipark, bundaberg, 4487, nsw, , 83, 07 76534828, 2764116, 1
rec-488-org,   ruben, fullgrabe, , coningham street, emerald agrigultural college, geelong east, 4122, nsw, 19430608, 39, 02 46627323, 4147105, 9
rec-1432-dup-0, en, morrison, 28, mcmillan gfescent, coogee beach caravan resort, granville, 3116, nsw, 19740713, 34, 08 59554118, 6665270, 5
rec-308-org,   madison, haner, 6, campaspe circuit, bells hills, alice springs, 3844, nsw, 19531128, , 08 93381757, 1283415, 0
rec-751-dup-0, phond, lock, 411, charterisville avenue, sunny valley, locommount, 2015, nsw, 19060210, 29, , 9722651, 8
rec-1584-org,   hannah, gwatking, 120, roope close, , burnside, 2487, vic, , 33, 02 63422190, 9042264, 0
rec-68-org,   lawson, campbell, 12, whitfeld street, pine avon, the palms, 2620, nsw, 19320904, , 02 87842680, 6597497, 6
rec-1459-org,   emiily, zilm, 4, kalgoorlie crescent, , cremorne, 2761, nsw, 19420813, 35, 04 02932382, 4075327, 0
rec-1027-org,   charlotte, nicolle, 14, rochford street, , northbridge, 2077, nsw, 19120707, 34, 04 03762161, 7464286, 2
rec-496-org,   steven, green, 4, o'sullivan street, bungarra, newmarket, 2611, qld, 19040605, 34, 04 55890416, 4636407, 8
rec-425-org,   alivia, bristow, 22, eaglemont retreat, , mulgrave east, 3146, qld, 19021212, , 07 17289705, 2997666, 2
rec-915-dup-0, kynan, tremellen, 32, boote eeet, , beachmere, 3095, vif, 19430513, , 03 57707872, 4510294, 8
rec-565-org,   jasmyn, bartel, 16, elvire place, , st albans, 3068, qld, 19911222, 27, 03 16969104, 8883472, 7
rec-1219-dup-0, reec, patersfon, , , , pleystowe, 3004, wa, 19670710, 25, 04 37471558, 1004173, 0
rec-841-org,   joshua, donaldson, 18, taylor street, , spearwood, 2011, nsw, 19781225, 31, 03 24033715, 5286586, 2
rec-1609-dup-0, nell, lisiak, 6, namadgi ircuit, , port lobcoln, , vic, 19820814, 28, 03 25714877, 6924399, 2
rec-955-org,   emma, tomney, 56, whitty crescent, gnorang, greenacre, 2208, nsw, 19570818, 30, 02 95877331, 4071281, 3
rec-227-org,   olivia, simmonds, 14, mckail crescent, thyangra, paddington, 2602, wa, 19180111, 27, 07 38326374, 1787003, 5
rec-1935-org,   tyler, webb, 8, braund place, moreton, rosebud, 2170, nsw, , 25, 07 35645445, 3150086, 5
rec-298-org,   isabella, coulson, 102, britten-jones drive, apmnt 501, kiara, 2104, wa, 19940305, , 08 60874777, 2226172, 9
rec-217-dup-0, jordan, steed, 346, blamey crescent, , mount plreasant, 6012, , , 8, 07 37222596, 5721204, 8
rec-877-dup-0, andrw, mccarthy, 6, fremantle drive, , gidgegajnup, 4020, qld, 19460903, 29, 03 34925016, 4708187, 1
rec-526-org,   jamie, reid, 23, preddey way, , forest hill, 7304, , 19100312, , 07 29480098, 9563615, 1
rec-1317-dup-0, ashleigh, hoprr, 164, minehan place, , beaconsfield upper, 2261, nsw, 19280108, 29, 02 64720653, 9816446, 4
rec-1956-dup-0, danielle, ferris, , britten-jones drive, , geurie, 2318, , 19140530, 33, , 2947168, 7
rec-461-dup-0, alexsnfra, hawes, 1, , , pearce, 2000, qwl, 19280715, 24, 07 68901970, 1495979, 6
rec-1686-dup-0, , ryan, 9, house cir cuit, , robina, 4815, qs, 19350925, 32, 03 48261350, 6509029, 6
rec-1862-dup-0, chlt, weg, 45, jerrabomberra avenue, sunny-brae, burleigh aters, 6015, qld, 19541007, 27, 08 97548450, 7320681, 2
rec-1277-dup-0, xavier, rebmjo, 21, debenham street, , belmont, 3020, vic, , , 08 81917790, 7023513, 0
rec-1606-org,   jessica, curry, 60, lempriere crescent, adventure bay, frankston, 2904, nsw, , 34, 02 14000167, 4771896, 0
rec-1811-dup-0, jasper, bradhaaw, 5, dennes pjace, blue hills, willodtn, 3155, , 19690930, 24, 07 57004130, 9893225, 6
rec-170-dup-0, eyles, jaymdjs, 6, belconnfn way, colbara, braidwood, 4131, wa, 19280511, , 08 15825519, 2757659, 7
rec-1700-org,   monique, white, 293, ranken place, , mont albert, 2144, sa, 19750801, , 07 11566575, 1892474, 4
rec-470-dup-0, seamjs, modrmi, 44, mannheim street, st vincents medical centre, albion park, 7248, qld, 19840331, 7, 04 18615913, 4732156, 5
rec-1881-org,   bianca, leveritt, 5, johnstone circuit, , montmorency, 3156, nsw, , 34, 03 76188061, 2157868, 2
rec-729-dup-0, connr, maynard, 3, gillespie street, our folly, plymptonpouth, 2770, qld, , 26, 02 31311486, 9345816, 1
rec-1399-dup-0, sasyca, bresvansin, 572, beazley crscent, , kirwa, 5013, vic, 19370704, 31, 03 22100313, 8801760, 6
rec-51-org,   lushia, teague, 7, french street, , chittaway bay, 3152, sa, 19760701, 32, 04 99878879, 7475158, 5
rec-1474-org,   jessie, robson, , carruthers street, diacos caravn prk, dapto, 2120, nsw, 19420923, 31, 03 15815698, 4362654, 9
rec-1277-org,   xavier, reni, 21, debenham street, , belmont, 3020, vic, , , 08 89197790, 7023573, 0
rec-318-dup-0, koula, stephwnpcon, 77, hartley mzsgreet, hilltop rmb 487a, dover, 4221, vic, 19560910, , 03 01769138, 6146691, 2
rec-1080-org,   , schuster, 13, bardsley place, , alfred cove, 2756, nsw, 19690311, 35, 08 38481244, 2078990, 7
rec-1773-org,   dylan, fogg, 14, freda bennett circuit, berragoon, bayswater, 5152, nsw, 19220124, 27, 08 61526160, 2478188, 7
rec-200-org,   silas, block, 28, brownlow place, , rolleston, 2036, qld, , , 04 64626764, 1608242, 7
rec-1242-org,   chloe, clarke, 11, casuarina street, , east fremantle, 3043, vic, 19031207, 25, 07 25259940, 5385557, 4
rec-1529-dup-0, , glazewski, 68, farrer xxreet, , montmorency, 2262, nsw, 19450621, , 03 29201918, 4767322, 5
rec-205-dup-0, lucy, krollig, 182, medley mews, , bull cxreek, 3052, nst, 19177719, , 03 80567722, 4308213, 0
rec-181-dup-0, jorndqn, herbert, 6, welch place, millbrook, bumbldtt, , nsw, 19699145, 29, 04 84792112, 2182883, 7
rec-1951-dup-0, , webb, 79, hoddle garden, binnswee, nedl avns, 2342, , 19120124, 26, 04 94103575, 2623344, 7
rec-1717-dup-0, makeni, reex, 279, jondol place, doctors flat, lower telrstowe, 4300, b, 19761205, 9, 03 43090878, 8013423, 6
rec-423-org,   keira, sommariva, 40, o'rourke street, , oak park, 2032, qld, 19141001, 25, 08 35721511, 5901474, 4
rec-681-org,   bridget, fitzpatrick, 28, crowder circuit, wistari homefield, munster, 2234, nsw, , 29, 03 29869511, 2170701, 1
rec-903-dup-0, jasmieg, hage, 64, beetaloo street, , cronulla, 2287, ns, 19060227, 38, 07 95953023, 8943821, 7
rec-126-org,   jackson, kempe, 90, wise street, , beaumaris, 3806, nsw, 19131023, 21, , 5020499, 1
rec-1356-dup-0, , savas, 8, lewisluxtol avenue, , beaconsfiedo upper, 6119, nsw, , , 03 01612708, 9394595, 8
rec-941-dup-0, bailey, blakje, 64, galleghan circuit, , boddkcngton, 3057, vic, 19381220, 40, , 6410745, 8
rec-1295-org,   josephine, pemper, 26, stanley street, , acacia ridge, 5158, vic, 19760302, 37, 02 62490078, 4892934, 6
rec-549-dup-0, kwhdd, cochrane, , armfield place, poplars, fairliztht, 6155, nsw, 19871202, 28, 02 79896526, 2331163, 0
rec-177-dup-0, tiana, steers, 127, chapman street, , upper coomera, 5159, vic, 19879013, , 07 29880047, 2096953, 6
rec-1897-org,   georgia, white, 42, tenison-woods circuit, , mawson, 6169, nsw, 19560217, , 04 33724344, 7738868, 6
rec-86-org,   marcus, mahony, 102, namatjira drive, , lowood, 3333, nsw, 19120131, 26, 04 04087910, 4126720, 5
rec-740-dup-0, tyler, paterson, 1146, halligan place, , lismore, 2155, vic, , 27, , 6769416, 3
rec-102-dup-0, darc, large, 5, lienhop street, callatiota, munruben, 4102, qx, , 25, 08 58585935, 6421630, 2
rec-731-dup-0, luzq, ryaa, 18, centaurus street, , valentine, 3038, nss, 19081229, 34, 02 92992523, 2022838, 9
rec-920-org,   jack, jervis, 133, phillips place, , scarborough, 2756, qld, 19430216, 26, 07 57488113, 7265029, 9
rec-1840-org,   nicholas, bavin, 1, bindiri place, , dysart, 2142, nsw, 19591011, 37, 04 84889489, 5855500, 0
rec-145-org,   jeremiah, binns, 38, moura place, 2nd hse lhs, cabramatta, 7052, vic, 19060707, , 07 32422198, 1317200, 6
rec-1324-dup-0, alexia, grierdln, 1, musgravenstreet, , latrobe, 2046, qlf, 19960630, , , 2072065, 5
rec-859-org,   eloise, ryan, 26, stockdale street, , notting hill, 2166, wa, 19541002, 30, 08 86671030, 8943153, 5
rec-48-org,   zara, mcgregor, 24, ebden street, , ulverstone, 2148, sa, 19250125, , 04 84228470, 5805288, 4
rec-1802-dup-0, miles, alice, 9, draper rfesxent, , port macquarie, 3088, vic, , 19, 07 89272170, 3116477, 1
rec-918-org,   holly, glass, 11, quick street, nullagong, surfers paradise, 2756, sa, , 32, 03 02086981, 2609441, 3
rec-641-org,   thomas, mason, 30, marcus clarke street, , westbury, 3930, wa, 19860825, 32, 08 09902885, 9216481, 5
rec-861-org,   michael, loeding, 33, springvale drive, , hamilton, 2560, vic, 19610730, , 08 91428790, 4410100, 5
rec-1427-dup-0, thomas, ann d, 77, bennelong crescent, , vermont south, 4075, zl, 19360208, 30, 07 59989350, 8000995, 9
rec-860-dup-0, luek, ndi, 45, federal highway, arlington, mosman, 6148, nsw, 19630914, 28, 07 28778880, 1797743, 4
rec-1510-dup-0, elsiha, reid, 11, riddleralafe, , altona meadows, 4226, sa, 19890723, 33, 08 25829506, 4994398, 1
rec-762-org,   dylan, bednar, 21, meehan garden, berkeley vlge, mount pleasant, 3162, nsw, , 32, 08 40277588, 8145757, 9
rec-255-org,   mason, highet, , collier street, , spotswood, 2170, vic, 19520101, 9, 07 54216765, 8906614, 3
rec-569-dup-0, douglss, humphreys, 22, boulto oclose, , triabunna, 2291, qld, 19341003, 24, , 1384919, 8
rec-1430-dup-0, amaua, craoske, 63, pickworth street, , kyabar, 2735, sa, 19660926, , , 8673312, 8
rec-644-dup-0, robert, dixon, 204, carslakdjloop, , cohuna, 4811, nsw, 19950262, 37, 04 07393630, 2826340, 2
rec-1030-dup-0, cooprr, berryo, , mcgrowdie place, , devonport, 3575, vinc, 19190326, 33, 07 23550405, 5332868, 2
rec-1746-dup-0, egan, emma, 8, lucy gullett circuit, , 2611, iluka, vic, 19210708, 28, 08 10105546, 2426177, 1
rec-1699-dup-0, nicolqs, hope, 2, bastow ocurcuit, kookaburra village, windaor, 4680, , 19190426, 31, 03 11659441, 3776602, 3
rec-259-dup-0, alexis, mcnzeklk, , vogelsang place, , cromer, 2330, vic, 19687916, 25, 02 76543278, 1266884, 2
rec-1166-dup-0, lachlan, mewdtt, 12, macdonnell street, , albion park, 2877, nsw, 19361001, 28, 04 34870008, 7984100, 7
rec-543-org,   tanyshah, trenerry, 382, clem hill street, , portarlington, 2810, vic, 19860419, 32, 08 37325028, 6656723, 2
rec-1594-dup-0, jemym, sulich, 8, rivers street, , lockleys, 4035, vic, 19582239, , 02 93264332, 4455828, 8
rec-1392-org,   juliana, reid, 22, rutherford crescent, , mundingburra, 3895, , 19371120, 34, 07 55955122, 6420837, 0
rec-768-org,   kiarnee, lusted, 110, eagle circuit, , birkdale, 3016, act, 19620807, 9, 04 70786991, 2472508, 3
rec-1439-org,   sean, lock, 22, maxworthy street, rosetta village, oaklands park, 6210, nsw, 19020419, 38, 04 95028268, 6234700, 4
rec-51-dup-0, lusvha, , 2, french xteet, , chittaway bay, 3152, sa, 19760701, 32, 04 99878879, 7475158, 5
rec-1671-dup-0, jordan, van den fhuvel, 3, o'loghleznptreet, the willows, sunshine, 2539, qld, 19090717, 28, 08 85122789, 4049509, 4
rec-221-dup-0, heath, pokkias, 39, barnettvckoe, , bunbury, 2370, sa, 19050115, 32, 02 99315923, 1109860, 7
rec-235-org,   patrick, hand, 28, buggy crescent, , wellard, 2770, , 19360910, , 04 19650223, 8558721, 1
rec-962-org,   david, cowell, 128, langlands close, , embleton, 2043, vic, 19320720, 32, 02 13945636, 8117380, 7
rec-1545-org,   abbey, secomb, 100, nimbin street, , modbury, 4114, wa, 19211116, 23, 07 45230989, 6472378, 4
rec-427-org,   joshua, eisele, 49, , , wentworth, 2650, qld, 19670122, 33, 02 12207121, 5258583, 9
rec-509-dup-0, isaacp, campbell, 4, coxendrnwet, cosy corner, biggera waters, 2207, , 19450906, 29, 02 84726057, 8934918, 8
rec-1193-dup-0, lachozn, myles, 82, gilmorecfsscent, sheep station, burid, 4101, nsw, , 20, 08 58972224, 9754111, 2
rec-1259-dup-0, kiria, glenvcon, 53, clift crescent, , north sydney, 3171, nsw, 19830101, 22, 02 10381787, 8654931, 3
rec-1803-org,   casey, jovcic, 25, john cleland crescent, , narre warren north, 3266, qld, 19300122, 25, 08 06928902, 8669915, 8
rec-1077-dup-0, giulzeita, blewedty, 6, mugglestone place, , tongala, 4017, qld, 19171219, 30, 08 50549829, 8580197, 8
rec-506-dup-0, sean, harrington, 42, tom robertdgzavenue, glamiston, flemingtln, 6230, vic, , 32, 08 73698902, 7193757, 4
rec-1132-org,   jemma, campbell, 20, badimara street, , heathmere, 4220, sa, 19840520, 28, 04 01700150, 5885469, 8
rec-733-dup-0, tayah, cochrmane, 26, luckinsplace, windara, pyalong, 2337, vic, 19931512, 32, 02 21836339, 1417680, 8
rec-1552-dup-0, lukehurst, aaro n, 55, , , rye, 4825, nwx, 19821203, 11, 04 47233806, 5842465, 5
rec-1316-dup-0, annabel, shephoervd, , hemmant street, , longreach, 2714, nww, 19973001, 36, 02 99806816, 2073018, 3
rec-1581-dup-0, samqr, bishop, 17, cordi place, , surry hoils, 3032, sa, 19900324, 21, 07 08117556, 8696893, 8
rec-151-org,   andrew, hingston, 167, atherton street, , dorrigo, 5290, qld, 19400706, 39, 02 88434955, 7679919, 1
rec-180-dup-0, amh, purdeu, 126, mcmaster sn treet, , mill park, 4075, nsw, 19500917, 10, , 8662901, 1
rec-28-dup-0, rhett, mahaffey, 5, kudyera place, , mount dandenong, 4702, qld, 19419423, 32, 07 97424694, 3625652, 7
rec-1628-dup-0, nicholas, egwsb, 72, strangwaymqstreet, , surry zeills, 4816, qld, 19060831, 42, 07 66818192, 3042042, 2
rec-1161-dup-0, kristo, den otter, 49, mirrool street, , east denis tonem, 2760, qld, 19098717, , 07 73346534, 2973101, 5
rec-597-dup-0, tahlia, colquhoun, 3, stanfield close, , southern cross, 4035, qid, 19740424, 28, 02 07342040, 2251091, 3
rec-562-dup-0, madison, crf, 45, cromwell circuit, , midway point, 3029, qld, 19449292, , 04 25301400, 9252889, 5
rec-338-org,   joshua, blake, 7, goodwin street, rosehill, kardinya, 2085, wa, 19630815, 21, 08 22895944, 8229800, 9
rec-1680-dup-0, lj, priest, 21, sturt avenue, yaraan, two rocks, 2101, qld, , , 03 09964425, 3673493, 3
rec-566-dup-0, bailey, andresen, 79, goldnergcfwcuit, stoney station, currambkne, 2429, nsw, 19173026, , 07 33386196, 5911964, 0
rec-471-dup-0, archie, galbraith, 8, , , kariong, 3130, , 19950812, 25, 04 24678292, 2501363, 8
rec-1140-dup-0, elloe, hope, 781, smeaton circuit, , nunwaaivg, 2155, ws, 19530307, 31, 03 56161344, 7663215, 5
rec-846-dup-0, melne, , 44, mahaffeyhceryscent, calderwood, toowoomba, 4305, sa, 19400716, 33, 07 06855638, 1612716, 1
rec-96-dup-0, , , 62, jardine street, stoney creek street, geelong west, 4127, wa, 19370809, 9, 03 06804089, 8154028, 1
rec-840-org,   mikayla, hodgens, 12, fuhrman street, the manor garden, albion park, 3055, qld, , 34, 07 36521906, 9118451, 9
rec-3-dup-0, gemaley, gogel, 32, dunbar sbtreet, , heywood, 1875, , , 31, 03 49877542, 4817886, 2
rec-1309-org,   , white, 57, fairweather circuit, , balmain east, 3163, , , 28, 08 55200535, 2795203, 6
rec-93-org,   roisin, clarke, 25, , paraquilia, moorabbin, 2324, nsw, 19040530, 37, 07 73734612, 3076175, 4
rec-1736-org,   timothy, tiller, 11, goessling place, myola glen, mitcham, 4178, vic, 19650602, 19, 03 42740694, 5958360, 8
rec-1816-dup-0, billyw, paterson, 3, medley street, , prospcet, 3218, vic, 19540690, 29, 02 43290667, 1087879, 2
rec-1751-dup-0, clp, mchebjy, 4, millen street, , elwood, 3114, nsw, 19430524, 9, 04 07870468, 9362646, 0
rec-387-org,   georgina, robson, 24, boyce place, , wooragee, 2359, vic, 19711025, 32, 02 14308206, 8911018, 8
rec-272-org,   alexandra, yaser, 24, mountain circuit, , preston, 4565, qld, 19261027, 33, 03 20640924, 7009379, 4
rec-747-dup-0, oliver, marl ow, 4, , , smiths lake, 3187, nsw, 19520307, 32, 02 78177479, 8534374, 1
rec-1746-org,   emma, egan, 8, lucy gullett circuit, yuvam, iluka, 2611, vic, 19210708, 28, 08 10150546, 2426178, 1
rec-377-dup-0, jasainr, green, 136, frencham place, , mackayaxorth, 3466, , 19420805, 38, 08 02427078, 4340428, 8
rec-692-org,   travis, green, 20, logue place, armitage, port macquarie, 3020, nsw, 19380810, 26, 04 59628604, 9714359, 9
rec-1348-dup-0, sebastian, campbellw, 7, anzac park, , paddion, 2770, qld, 19730224, 37, 03 64294719, 7719531, 3
rec-1533-org,   ethan, aberham, 14, bohmers lane, , adelaide, 2479, nsw, 19450822, , 03 58070580, 5182381, 3
rec-356-org,   chloe, roles, 619, emily bulcock crescent, doonkuna estate, , 3153, act, 19070104, 26, 03 49140826, 4502850, 5
rec-1126-dup-0, rourke, shepherd, 70, , , dunakley, 2573, nsel, 19930825, 34, 03 83783167, 1687675, 2
rec-218-dup-0, sofoe, felstead, 1, mcbryde crescent, , pelham, 2248, nsw, , , 03 63061340, 8879275, 4
rec-1887-org,   leo, glass, 42, groom street, dunoon (cnr camp r road, terrigal, 4510, nsw, 19630906, 23, 04 73745375, 3133963, 3
rec-1752-org,   karissa, cannell, 8, london circuit, yandar ms 582, seaton, 4659, nsw, 19400422, 21, 04 48728185, 3590757, 6
rec-369-dup-0, , tinxg, 15, mansfidldolace, , narooma, 2474, nsw, 19150506, , 07 91642458, 1543216, 9
rec-802-dup-0, liam, lavjy, 9, barrett street, , peakhuost, 7250, vic, 19740531, 31, 02 63639410, 6449932, 8
rec-977-org,   , ronan, 245, nardoo crescent, , wingham, 3815, qld, 19610212, 30, 02 15618432, 9685075, 0
rec-1582-dup-0, eloise, gullty, 2, purbrick ctreet, , balmain east, 7001, , , 21, 07 59977068, 3340178, 8
rec-26-org,   dale, mitton, 273, wentworth avenue, , lakemba, 3223, vic, 19670901, 23, 03 60282652, 7192047, 0
rec-273-org,   latham, crouch, 2, wakefield avenue, ridge-e-didge, armidale, 6210, nsw, 19790213, 26, 04 97104197, 1950649, 9
rec-828-org,   tess, dorling, 62, chippindall circuit, , wyoming, 2082, wa, 19580727, 24, 08 99466016, 9664324, 0
rec-196-org,   pia, matthews, 6, fullerton crescent, congreave court, dilston, 5084, nsw, 19270202, 28, 03 89568925, 7891537, 0
rec-899-dup-0, briancna, cattigan, 60, casuari na fstreet, winterwood, manunnda, 3465, vic, 19690829, 43, 03 16185719, 7333083, 6
rec-1074-dup-0, lauren, , 10577, mcdougall street, urambi vlge, port augusta, 4802, nsw, , 19, 03 19884318, 1932957, 1
rec-441-dup-0, mikayla, birkin, 44, forbes street, , ashfield, 3860, vic, 19711223, , , 8323662, 0
rec-976-org,   cain, green, 38, cygnet crescent, , sale, 3109, nsw, 19240108, 28, 08 31932592, 1735462, 5
rec-683-org,   brooke, trivett, 5, foxall street, , benowa, 4068, qld, 19961216, 26, 02 50524609, 2998218, 4
rec-1249-org,   emiily, sobczak, 2, wells garden, , paterson, 2756, nsw, 19740804, 22, 02 84217133, 1112641, 8
rec-157-org,   brooke, webb, 26, malcolm place, kepnock grove retirement centre, monkland, 2250, nsw, , 22, , 3774273, 8
rec-495-org,   mitchell, garden, , pasmore close, , lower templestowe, 3196, vic, 19160731, 21, 03 63739403, 3023702, 9
rec-864-dup-0, madeline, britpe, 2, lipscokb polace, , erskine, 3550, sa, 19000707, , 04 64964368, 1244836, 6
rec-401-org,   hannah, rees, 10, , terrara, banyo, 2753, nsw, 19261023, 31, 02 47085339, 7567908, 9
rec-812-dup-0, clarke, alisba, 06, forsythe street, , woodcroft, 6061, , 19401019, 26, , 7404554, 2
rec-1980-org,   cooper, lillycrapp, 28, lienhop street, , brunswick west, 2602, vic, 19151021, 26, 04 41556631, 3422108, 9
rec-900-dup-0, fergus, warnyck, 13, towera vlace, , south melbourne, 6063, wa, 19110216, , 04 62384539, 1053409, 2
rec-819-org,   jett, papanotis, 48, empire circuit, , dandenong north, 6230, nsw, 19250628, 34, 08 64302920, 6662291, 1
rec-317-org,   lauren, fitzpatrick, 8, ey place, , kancoona, 2031, nsw, 19311012, 36, 04 77162830, 6650827, 0
rec-793-org,   hugo, felmingham, 22, damala street, brinjarry, boddington, 2031, act, 19461228, 36, 07 28500514, 4778328, 7
rec-651-dup-0, madeline, robson, 13, , bulga wine estates, paddington, 2500, qld, 19490103, 32, 02 77609376, 2368531, 5
rec-968-dup-0, teal, apted, 121, galloway street, rockwood, maitland, 3135, qlq, , 11, 03 69265787, 1934057, 1
rec-399-dup-0, adam, whitwe, 442, medley adeet, , south turramurra, 2070, qle, , , 07 68782023, 6900020, 4
rec-1009-dup-0, marn, dixln, 21, dooring street, , werrington, 3135, act, 19862839, 59, 02 94431433, 5692994, 9
rec-964-org,   christian, goode, , moore street, , denistone east, 2228, wa, 19510111, , 08 10068970, 8281609, 8
rec-17-dup-0, alexanria, shephdrd, 15, noel ryan garden, ewbinga, ngunnawal, 4740, tasv, , 13, 02 41286147, 4888334, 4
rec-1624-org,   jasmine, grubb, 22, harford street, , mosman, 5090, nsw, 19640623, 35, 03 33566691, 9986147, 0
rec-671-org,   summer, hearn, 172, kogarah lane, , adamstown heights, 3056, nsw, 19370801, , 04 07361667, 3449584, 3
rec-907-org,   mitchell, burford, 26, pickles street, , corrimal, 3130, sa, 19470716, 32, 04 53904933, 5624673, 5
rec-1282-org,   charlotte, white, 46, charteris crescent, st john of god hospital, leichhardt, 4655, nsw, 19230624, 30, 02 06783411, 8977846, 0
rec-772-org,   kaitlin, tsolakis, 1, emily bulcock crescent, thornbrook, ingleburn, 5116, nsw, 19790816, 26, 08 72597125, 3254099, 4
rec-1826-dup-0, zebediah, jankunas, 4, ordell street, caringal, cherrybrook, 6062, qlf, , , 08 89250209, 2651572, 1
rec-1364-dup-0, alexanrra, nobsee, 8, roberts street, , trevallyn, 7250, vic, 19960669, 23, 03 60454267, 6424499, 8
rec-1874-dup-0, shepherdson, lipm, 333, tewksbury circuit, , currarmine, 5307, ns, 19740227, 24, 04 07888237, 4237103, 4
rec-1458-dup-0, bianca, beatire, 10, chillagoe street, wuikikakiwi, figtermee, 6152, nsw, , 31, 08 90216580, 6348117, 6
