person_id_A,first_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id
b11fb8b3-99a3-4791-97c9-4c54e5a8e17d,kaitlin,, 3, menzies court, , greensborough, 6151, nsw, 19780615, 27, 04 61479111,6236760
d693c83b-2d58-4de1-a411-ae7d47e1a88b,caleb,reid, 1, godfrey street, , boronia park, 2257, nsw, 19340912, 19, 07 55046344,6853814
7c050f3e-2029-45a0-8c5e-fee8f01f994d,ryan,versteeg, 3080, carpenter close, allenstown mall, laverton, 5072, qld, 19640505, , 08 46317240,8321198
d30ba3c2-f4f1-41cc-b92e-2bc804622790,tyron,lowe, 120, tubb place, , montagu bay, 2700, nsw, 19700622, 24, 07 13710835,3073800
4b4571a0-8075-420c-8ef2-b12c2b345da1,kylie,matthews, 25, glencross street, baldivis estate, bundaberg, 2478, sa, 19350830, 36, 04 82783508,8801121
5cd3c6a5-71cf-4ebd-aaac-40668899dfe5,dylan,hoang, 33, dale place, , ballarat, 5114, qld, , 29, 07 86415770,8875680
d18e317f-eb10-42bc-b1bf-d994c245c955,talyah,gully, , strickland crescent, , figtree, 2263, vic, 19430309, 10, 03 83770386,5266976
61e0452c-374f-418b-80dc-d9322a191a1b,ben,lavender, 22, kudyera place, , glenmaggie, 4812, wa, 19490417, , 08 60860925,6356571
3ac5671c-5fa6-42e8-937f-f4f8c5602262,henry,hilton, , batman street, , atwell, 2540, wa, 19421129, 23, 02 75329128,2663527
bdd26d42-c419-4871-8799-62aaf9232d3e,alexandra,shepherd, 15, noel ryan garden, ewinga, ngunnawal, 4740, tas, 19001007, 13, 02 41286147,4888334
fdeacc64-88cf-4867-8aa6-e6427156f963,,tien, 148, pokana circuit, , labrador, 6210, vic, 19401114, 22, 02 50707587,2951822
be0e4a2f-af59-44de-8c98-571719d6fa0d,roisin,clarke, 25, , paraquilia, moorabbin, 2324, nsw, 19040530, 37, 07 73734612,3076175
9a2f832e-94ef-4cec-9692-67a6df392c90,fergus,stanbury, 5, warrambool close, fairbank, penshurst, 4020, , 19621102, 23, 07 51989669,7694271
7901d91e-d4f3-408e-b2c8-b2a658dcf348,chloe,walkley, 115, hyndes crescent, , rye, 2835, sa, 19030718, 36, 02 81323034,4160324
a0a14b08-43ff-4d37-b3e9-408e5d18ac28,alexander,browne, 90, , , ballina, 3280, , 19330307, 13, 08 23357161,9460016
d5aa343f-8c20-4853-83a9-1dbe19b304dd,thomas,noble, 6, powlett street, ashdown, bunyip, 6020, sa, 19280526, 37, 07 67240010,7018105
d18194bc-83ac-4a1f-8efa-1f7f21ea1dfe,caleb,tennent, 18, , tahloumbi, pambula beach, 4805, vic, 19340916, 38, 07 49846884,7711176
d866184f-9415-4835-bef2-c5814098415d,sarah,callahan, 17, jensen street, mt derriwong, , 2650, nsw, 19310905, , 04 32797509,3712604
22fb7c24-c4c8-4444-a207-63047b5ea169,blake,sarah, 4, blamey crescent, , bossley park, 4871, nsw, 19431116, , 08 41994977,9512375
cd613c19-71e0-4387-a0c0-e5e47a12300a,olivia,webb, 32, hallen close, , kinross, 2403, qld, 19500112, 40, 07 41989636,6658357
f631e28a-aac6-48f1-aa55-f49aa580d57e,sonja,mcclelland, 1, leahy close, ingledell, inglewood, 3054, , , 36, 02 54611194,6783718
6b47f287-0485-46ac-8906-d941eac94213,hayley,riddoch, 34, barrallier street, , brighton, 2282, wa, 19581129, 31, 08 79301889,1088378
d7f87b6f-c050-49ed-a737-9049edb69625,michael,campbell, 23, wallaroo road, , nuriootpa, 5169, nsw, , 28, 08 55857567,8852381
00149cdc-ea63-4f4d-aded-80975404689c,talia,gallizzi, 26, charterisville avenue, bellsbrook, minto, 6169, wa, 19150130, 32, 02 85353259,4238994
c9fe4dcd-985e-47ab-8ea4-9f37af5d0c1b,james,nou, 12, , gimberts road, springfield, 5158, , , 21, 03 26264742,5178118
02869bf4-1bba-4366-82a4-b1a85c442c25,tahlia,parr, 20, petterd street, , red range, 3056, , 19620422, , 07 77108761,1430240
2fe397dd-39f3-434c-b592-64026ff2fdc1,leo,ayer, 4, william street, , albury, 2518, , 19470309, 27, 08 55787848,6328027
3df3f168-cfc6-4d24-8ed8-1ec8bcc211aa,jack,nguyen, 16, goodchild street, , argenton, 3216, qld, 19430901, 33, 07 95472609,2058662
be534b8b-62ce-484c-a033-ff4bcd9a063a,jackson,gergely, 49, , , vermont, 3204, tas, 19310607, , 04 17652363,6957979
268e8219-5cb5-4074-a617-3c4529f78fa6,claudia,wardle, 183, novar street, bombowlee, banks, 3083, qld, 19550127, , 03 43860601,3286748
b73be8bc-7283-4d94-8638-750bea8e7552,jack,leoni, 17, earle place, , toowong, 3135, vic, 19341102, 25, 08 35626214,6450854
43342d26-b68a-46de-ac07-2d537834ef15,hugo,nicolle, 7, togo place, , annandale, 2075, vic, 19570827, , 03 26086238,9068948
80f6bfb5-f2bc-4309-8005-e0c55caa4da3,tristan,staufenbiel, 2, dobell circuit, , seymour, 3116, , 19511227, 31, ,7748411
0fa22bd0-d864-4bdb-a4d5-b800b4b005a6,amalia,ryan, 3, walker crescent, lake kiwarry, kenilworth, 2093, nsw, 19630524, 19, 02 93282482,3915404
c56ac541-b5be-4814-8783-c8894a2dd156,ebony,morrison, 12, neales street, , girgarre, 5169, vic, 19190408, , 03 59965186,4721890
29f29c34-e932-43e9-b081-e6426768f5ef,jack,wiseman, 316, doyle terrace, carlton hill, south perth, 3037, qld, 19980906, 31, 04 14409854,8586599
03ce21bf-b7a8-4112-9a4d-f695b883504f,cambell,wheatley, 9, kepert place, willaroo, coombabah, 3124, vic, 19211113, 42, 04 04133784,4645888
e4f2d6ec-c3be-454a-b8d6-2aaa2953c9ff,luka,morrison, , ewart street, magpie downs, tumbulgum, , qld, 19280630, , 04 26120366,6734224
d82109b5-9f69-4e72-8080-770ed8b84274,bethany,sponza, 165, leist street, , burwood east, 2063, qld, , 38, 08 66664970,6187913
01d029a4-623d-4901-89fc-935b13ab4125,callie,campbell, 18, starling place, , coffs harbour, 2831, nsw, 19290428, , 07 32213824,2168814
d91e9bbe-f2ad-4b7d-beb7-4d9486a07e15,fiona,lavingdale, 57, newman morris circuit, st martha's hostel, robina, 4702, nsw, 19460414, , 08 27922881,1812433
2a1e27cc-a3e6-474a-9a68-663623e1b690,dylan,bradshaw, 6, tennyson crescent, , padstow, 2011, qld, 19370922, 34, 08 60807941,6739434
7a284bb4-8ed0-4ba9-8945-bf50b87c1392,richard,ryan, 17, foxlow close, horton park, st albans, 5253, nsw, , 21, 04 04745687,4368747
e80770d8-4c00-40ac-ba1e-887280c5d199,jack,matthews, 165, owen dixon drive, , padstow, 2795, sa, 19920618, 20, 04 80416956,8829710
9c551452-ed19-4964-8faa-d7a15dedcc24,sara-louise,shepherd, 380, temperley street, flr 1 newcomb central, cronulla, 3379, sa, 19270217, 27, 07 72397256,9975335
f24f6b1a-1890-41ba-913b-cc718b9b9e04,oscar,crook, , eaglemont retreat, , mooloolaba, 6623, vic, 19390215, 27, 04 52740873,7371696
f0adc333-ef4e-44ee-954b-02c16d9b7430,harrison,george, 13, marshall street, , coober pedy, 6026, wa, 19630724, 38, 07 92597159,6915354
b0753753-39e5-4997-8671-703b158487d2,logan,haeusler, 44, hobart place, glenview, mayfield, 2026, , 19330403, , 03 45086993,7631484
6fa4b62c-cb33-4074-9828-06505e92e08a,jasmine,hage, 64, beetaloo street, , cronulla, 2287, nsw, 19060227, 30, 07 95953023,8943281
06d02e98-8601-40d4-9f10-ea69ec6eb639,amelia,egan, 33, edmond close, unt 52, seven hills, 2829, nsw, 19951216, , 03 46588265,1435880
ac2b9e43-812f-4b7d-9539-ae8c0f9d947f,chloe,orchard, 25, loban court, , hay, 2060, wa, 19340324, 42, 07 17719870,1842804
530fcc79-394d-4d06-9457-4fa26be757fa,connor,campbell, 38, hunt street, , yarrawonga, 4069, nsw, 19460119, , 04 55162968,8926508
1ba163fc-73c5-4429-8808-d4204c2f6757,casey,shepherd, 117, blowering street, sectn 6 crown allotment, cremorne, 2611, nsw, 19280503, 31, 08 04978603,6767035
40251f46-9095-42a3-8702-3a497c05dbe6,emmet,d'emden, 93, jarrah street, greenwood, dianella, 2905, vic, 19610605, 28, 03 02851543,9699198
04ec0323-7ee2-47d1-af00-ad211e6eca49,travis,green, 20, logue place, armitage, port macquarie, 3020, nsw, 19380810, 26, 04 59628604,9714359
fbc3453c-88f4-462d-8a2b-aaf82558957f,elly,mierisch, 12, attwood close, , armidale, 5159, act, , , 07 80626396,2285354
bcd6fc8c-b647-4f91-b298-79df06173974,cameron,spargo, 15, southern cross drive, , charlestown, 4870, vic, 19181223, 29, 04 73032816,5322127
dc22bfdf-7395-4237-a32b-5bafd8f90021,mitchell,ogston, 4, mount vernon drive, murray bank, brighton, 2800, vic, 19900323, 10, 08 21414992,7251206
2b86c18c-efbb-49fb-bce0-404ba3cc7112,emiily,hoang, 56, singleton crescent, ronobri, moree, 3400, nsw, 19600409, , 03 25804727,7869446
9e00d9f0-6962-4371-b42a-ae7031bf5a5f,oscar,kotsomitis, 15, cotton street, , east melbourne, 0870, qld, , 35, 08 41803829,6224970
ce246952-4b23-4f5c-827b-28ba293007be,karli,green, 2, rylah crescent, , garran, 2153, sa, 19330616, , 07 46742967,5640595
033323fa-c94f-4d55-bf8f-57b01075010b,william,shepherd, 11, twamley crescent, lochgary cottage 3, strahan, 2650, sa, 19440129, 30, 08 47626263,8766056
f0cd35fa-a37a-4c9a-9718-00304113c04d,james,white, 3, miller street, , kingston, , vic, 19340214, 24, 02 13604241,5152721
c1c0a47d-4167-4b70-bb9b-ec6a167cf1ef,deakin,sunderland, 47, mackerras crescent, , cabramatta, 2486, qld, 19300202, 36, 07 46098844,5962182
1cebbf09-2265-4601-a46d-a64d36eab71d,makenzie,crookall, 41, deloraine street, , ormeau, 5048, wa, 19930517, 30, 07 69037947,1755874
a551fc4b-4633-4ba7-9e1d-cecdf2326a70,ellen,glass, 143, tarraleah crescent, , greenwood, 4650, nsw, 19610726, , 08 35042189,2455432
51b15b33-c216-4f90-b042-a7e81ecdfe22,wilson,mason, 6, burgan place, inverneath, margaret river, 3162, , 19420717, 22, 07 68619425,5092487
3487d561-3efd-4d9a-a9a2-606279705643,mitchell,cure, 29, mcbryde crescent, , cowra, , sa, 19580928, 30, 03 50081707,2503359
3abe5cf9-6d5a-4b1b-8b65-5e5d16ecc212,tiahana,akauola, 33, valder place, leumeah, condon, 4570, nsw, 19320526, 29, 04 90814270,7253305
af3ea315-707a-4785-9286-81121a645f7f,jett,pascoe, 61, mcintyre street, , north ryde, 6330, nsw, 19551009, 22, 03 09051018,2967880
17cb67f0-aae4-4071-a3d5-3a269fcb7f46,liam,clarke, 42, diamantina crescent, , tuart hill, 5072, sa, 19940926, , ,4575398
714eff2e-8baf-4a9c-ab85-744b9aa04e51,tyler,carington-smith, 16, southwell street, , orange, 4670, nsw, 19910607, 30, 07 02944714,7050155
d2554593-ebea-40aa-bf0e-c930c2709c61,leah,morrison, 43, maribyrnong avenue, , invermay, 4858, nsw, 19211124, , 03 13048288,7423692
ffde7b67-8198-4e54-b510-e96ea7b0f192,reegan,, 200, john russell circuit, , ashfield, 2325, vic, 19070327, , 07 52115289,5361017
fa9475ed-e335-439f-a496-56e7d261c96c,bridget,neumann, 228, kangaroo court, burnie north west private hospital, mansfield, 4120, vic, 19431207, , 07 86543496,1446546
cbb3a02a-8fde-4ae9-b3d8-3f6c796e3bbe,jasmine,shepherd, , skinner street, , smithfield, 2443, vic, , , 08 09558932,1987691
36d1a73e-6f94-4cb9-ba86-71cc520ac20d,ebonie,coleman, 7, ross smith crescent, mallee downs, bittern, , vic, , 30, 02 58906713,1005938
57f68ddc-4db3-45f8-a67f-6744ac144735,hamish,graydon, 11, swinden street, , hawthorn, 7170, nsw, 19991120, 33, 03 78226467,5729450
030f877d-fdcb-4dbb-9a2b-09342221b556,zachary,green, 20, warrumbul street, , ducklo, 3187, nsw, 19290417, 34, 04 68049974,8380498
8ed7275d-e236-4738-b35b-f5de9d0e72c0,megan,browne, 182, chowne street, pacific palms caravn park, bossley park, 2086, qld, 19280107, 24, 08 03398467,7865991
4f215346-ddda-4d99-b078-054c3d87976b,georgia,noble, 21, , , port macquarie, 3174, vic, 19970725, , 08 84348189,4254033
30dc943e-e210-4624-afbe-9499cbd45fdc,william,fusco, 38, bonney street, , st kilda east, 2603, nsw, 19500126, 21, 02 69628180,2934011
102d8fbc-54e9-4766-bc09-46e9c96030cb,kayla,van balen, 23, eppalock street, hd willochra, colac, 5062, qld, 19751103, 34, 04 02880403,1949122
9012817d-39ab-498c-acfc-914450c3c61e,isaac,nickolai, 20, de little circuit, , ballarat, 3159, nsw, , 25, 03 51637309,7082123
584d48a9-03e0-4915-b91b-139759e2d695,mackinley,reid, 25, crisp circuit, , killara, 7173, nsw, 19091123, 23, 04 16807266,5010368
eceeac8e-d96e-4569-9bb5-c0cb520f4856,kylee,hagemann, 241, burnie street, , marsfield, 6112, vic, , , 07 13315779,3986393
7d8976c6-b6e0-4101-a15d-4a84830ca6ea,samantha,elika, 26, companion crescent, , prospect, 4122, vic, 19731229, 31, 08 97628865,9226407
4893a9b9-de75-4db3-ad25-e0eaa864f1f7,mikhayla,matthews, 127, allyn close, lanena lodge, campbelltown, 3155, vic, 19840204, 30, 02 47514329,4550781
84a0c29c-362a-4c3d-845a-307a338b59be,kyle,matthews, 29, mount vernon drive, , mepunga, , vic, 19151109, 38, 04 47242099,3994135
dd1c39c7-ca1f-4ab0-a01e-d74acb52ee32,madison,kerley, 40, streeton drive, electorate office, matraville, 2154, nsw, 19410619, 12, 08 97436339,2825116
8d1ce8bd-3b94-4ba5-861b-33f616094e1f,alexandra,goodisson, 55, alinga street, brentwood vlge, yeronga, 5068, wa, 19160703, 28, 03 30254392,6247501
97a41911-9e8a-4227-9385-f9ce13e2ace0,thomas,tatlock, 10, laker crescent, moline village, lindfield, 3163, tas, 19510810, 29, 07 33589130,5102915
4170a64e-657b-4028-9cdf-6cb4bcc6ccdd,xavier,grubb, 5, officer crescent, villa 3, cardiff, 2750, vic, 19531227, 27, 07 85663846,8451789
c8af8036-300f-4b94-8b92-3353cec55d50,mia,surch, 28, rubbo crescent, , warburton, 2229, nsw, 19480124, 33, 03 47296103,4245382
f9108f5e-7e34-477f-b5b3-9ebc23465ad6,madison,donaldson, 59, , , ballan, 6053, sa, 19980129, 28, 03 78351853,1287685
c8351998-6c69-4c49-a28d-2bb451c364f5,jackson,winsome, 28, elliott street, , stroud, 4701, nsw, 19720630, 32, 08 47375382,6545429
612dfcce-75a0-4b6f-8f2e-2d80921b80f9,dylan,matthews, 27, tanumbirini street, , hamilton, 3088, vic, 19700302, 31, 07 25065504,2252940
1d734c9a-1c7e-4e85-986e-2722f5fb9435,corie,jolly, 17, coxen street, koonongal, narrandera, 4123, nsw, 19430731, 30, 08 30374127,7002432
0348abf1-6455-4611-9b5a-1c88db14b802,jack,pegg, 17, oldham court, , cremorne, 4221, , 19970314, 19, ,1096274
cc9aee19-36b2-4bcd-990c-1d2d3093bb30,keeley,mason, 52, barlow street, , bauple, 3690, nsw, 19030608, 25, 07 17048331,7454174
ef8c561a-0691-4b0d-b2b4-336c1ca1db06,zoe,matthews, 19, totterdell street, , exmouth, 2257, , 19331023, 22, 03 96082713,4903057
74f8d867-c741-494e-9d22-56594b979d29,kyle,brain, 7, middleton circuit, clear creek, innaloo, 2428, vic, 19991128, , 07 32619913,4807971
a2d0e842-69d9-4067-8027-ccbe4b87ada4,wilson,bishop, 53, national circuit, talonmane, port franklin, 2100, vic, 19710818, 21, 03 84034813,8363378
e7dda94f-d2b7-4e79-96d9-fe348fa96c4a,abbey,smeaton, 6, howitt street, , kempsey, 2759, vic, 19310913, 27, 02 51603324,8404198
4d672a6a-00af-4de9-a716-e96d462eb593,lachlan,ghan, 90, handasyde street, bugala, kedron, 4812, wa, 19070613, 35, 04 31361673,2515878
e9054c38-dcc7-42f6-b79d-b9a9dd63d188,mystique,keany, 29, lutwyche street, , st peters, 5127, nsw, , 30, 08 98571600,6092550
9804ed8d-54a1-4922-ae53-76c9789dc93b,jordan,shadbolt, 11, hilton close, , greenacres, 4737, , 19030808, 31, 08 39269412,2158598
683ec218-29ff-4766-9f06-6738d9c3cc3d,william,wardle, 3, nardoo crescent, , niagara park, 4213, qld, 19680420, , 02 72196602,1807117
20bc37a4-25cd-4808-af23-58dc2d8f86d8,tabitha,bergamaschi, 17, higgins crescent, little shalford, winmalee, 2607, wa, 19051101, 27, 02 83788039,2282190
e200a03d-df55-429b-9a1b-07f9616f1877,ella,makina, 5, bangalay crescent, , dandenong north, 2145, qld, , 29, 03 16708610,9456483
98eb44cc-cc0a-4ec5-bb25-ca05cbdf9e83,jarryd,meaney, 4, newman morris circuit, wandary hill, kotara, 2120, qld, 19250725, 21, 02 72248236,5835989
9aabe251-561a-4b6a-8bc2-ac42893c14e2,kobe,hoffman, 4, dwyer street, , frenchs forest, 6155, sa, 19730302, , 08 33070144,4698846
78b1c8d3-d244-498a-9b69-b913ba3730b5,riley,godfrey, 93, macalister crescent, , lavington, 4217, vic, 19220721, 35, 04 80809831,3294124
6cda2e42-4f67-454a-9879-1d0f62d2aa83,caitlin,reid, 21, hansen circuit, , st peters, 4020, qld, 19350530, 29, 02 53557980,3429381
bf7391a3-a20c-41b5-b4c6-4d31502026de,lilian,bycroft, 30, brunswick circuit, avenal, bucasia, 7250, sa, , 9, 03 34880435,8604559
bf24b0cd-e5d0-4bdc-8c1e-63c583841972,luke,seppelt, 311, wilson crescent, leith, ballarat, 2170, wa, , 37, 02 19910768,5742259
dd6826a4-6d9f-4eba-a4eb-0fff6e074849,jonah,rees, 10, , , lilydale, 2641, wa, 19021123, , 08 29314711,2017444
a6bcd6a3-9f83-4123-bc6f-320238c8a008,timothy,musolino, 68, brereton street, tintenbach, tabourie lake, 5088, wa, 19001010, 21, 04 43429531,1383267
ef5101da-c9c0-4b32-92b9-0c8a84e6ead9,alexander,garrood, 3014, cassinia street, , avoca beach, 3155, wa, 19281007, 30, ,9162670
4552c9e6-45fb-4fe4-bab5-1eb153bdaf49,brooke,webb, 26, malcolm place, kepnock grove retirement centre, monkland, 2250, nsw, , 22, ,3774273
5cf0a9a7-0351-482c-8889-d6808e6d9d11,timothy,gwatking, 1, west row, , aldgate, 3915, nsw, 19840205, 32, 08 13604994,8389720
df635aa6-55f3-4489-b9ba-e16119c93984,joshua,nguyen, 144, sundew crescent, athlone, caulfield north, 6064, nsw, 19820612, 29, 04 37368933,8166736
a9b610b0-9804-4761-913e-38347fbd5c7b,juliana,brain, 30, maranoa street, , margaret river, 2747, nsw, 19320209, , ,9894623
013b4fdb-bb4a-41cc-8d6a-d6f79b6f4c98,rhys,oats, 233, chowne street, sun valley caravan park, lower templestowe, 2144, vic, 19240617, 36, 07 82555381,6398514
e9e2fda5-abd4-43b3-b584-40c20d4c32a4,eden,wilde, 88, gundara street, , seven hills, 3825, , 19950330, 31, 02 76435248,1180794
e1090cfa-89a2-4384-90d0-31b7210573c1,callum,thorpe, 57, crichton crescent, , warrandyte, 3082, qld, 19660417, 40, 04 22169208,5468536
510d0c00-3351-4295-b0fd-c907eff74aeb,krystin,ryan, 15, mort street, , ballarat, 2070, vic, 19991121, 34, 03 37927687,5539956
be73ea23-d2d1-413f-bdab-b3d2da01cb9c,kayne,matthews, 57, chave street, , tannum sands, 2880, nsw, 19830623, , 02 71658892,9681468
d449cb54-382a-4ca6-b5b5-adf151c52042,luke,grossman, 5, carr crescent, wagin medical centre, gorokan, 2232, nsw, 19490201, 11, 07 99536692,5660222
e5e32adc-2294-4e64-95b5-b8e6aeabc118,georgia,thorpe, 73, stopford crescent, , oyster bay, 3355, wa, 19820129, 33, 03 37528163,4171552
02cf1b8c-389c-4c89-a69c-089a63b4bbb7,natasha,spark, 34, lawrence wackett crescent, mcivor ridge, rowville, 3073, vic, 19590713, , 07 41773620,7029621
3ecdf451-0bbf-49e3-ad25-ae6d99fcea48,charlie,schumann, 3, narryer close, heidsvale, braidwood, 3199, tas, 19210312, , 03 29894113,8682452
125275df-c175-4456-b658-c480414d3977,aleisha,white, 868, fewtrell place, , coonabarabran, 2131, , 19340926, 25, 03 64380651,5372225
c415de78-d8b1-4031-a0e5-a3cedcc4179f,samantha,jeffries, 44, casuarina street, , mount annan, 2756, wa, 19730423, , 08 72124698,4953683
32bbef34-5244-41c7-9f93-e68c7e713791,lachlan,mazzon, 69, taylor street, , kellyville, 4053, wa, 19021109, 8, ,7616400
a3e6f4c7-8631-47df-9928-5fad83087c96,sam,bronwyn, 22, messenger street, , lockleys, 2710, nsw, 19280707, , 07 24939704,2692449
293efb0d-cc17-411e-b266-2723681a6448,ella,nguyen, 121, sachse place, , centennial park, , nsw, 19020102, 28, 07 03803133,5122476
277b9014-5989-43d2-a1bf-81ccef3e6add,zane,reid, 486, hayley street, tarlinup, wangaratta, 3842, , 19900820, 28, 04 06890514,2575510
44d719cd-cd34-4174-8495-baa45e0ac862,charlie,matthews, 54, campbell street, , st clair, 6154, vic, 19140329, , 08 32595673,7252580
3104a94d-99e0-4a04-8ef4-4dd3dc4e0ef4,john,vlach, 12, pinkerton circuit, tarwyn park, labrador, 2210, qld, 19240422, 33, 07 22389543,2475801
32ea6586-460a-40ad-ab9e-bf29dffc0a65,solomon,gilbertson, 7, boddington crescent, , williamstown, 5700, vic, 19180330, 19, 03 35148451,3763909
d16c0a82-3931-4d3a-9689-1ee3dbcc08b9,kaela,haren, 65, karrugang circuit, stonehouse, kyabram, 3049, qld, 19180119, 30, 03 94092791,6757792
64585713-697a-4cd2-b926-787b9e5b23f6,amber,dinnison, 20, bynoe place, , boondall, 4165, vic, 19070327, 23, 07 51220203,1435674
778374a5-9a22-4735-80a7-bd4a94680184,jemima,green, 62, anketell street, fred lean hostel, bullsbrook, , qld, 19930923, 22, 03 67065523,5982747
f52f21ee-3c05-4e3a-a9f5-45e37e2225e4,samuel,ziersch, 115, stevenson street, caravn park, aspley, 3121, tas, 19410816, 32, 04 38287245,4655810
b3927b4c-d6d2-4f39-b717-a01d66e2fed5,kieran,blackwell, 321, perry drive, , roxburgh park, 5022, vic, 19720114, 22, 02 68975175,7073399
373235a9-d691-4b2f-b0a1-2d8078c378de,daniel,vorrasi, 8, ross smith crescent, tophers, carlingford, 2560, sa, 19340726, 38, 08 91735084,3119800
980bfaf8-7f6f-4427-9605-752e9f8994c0,melinda,zagorski, 7, wanganeen avenue, palm lake resort, moree, 2022, qld, 19290818, 26, 04 83882133,5838522
b9777c82-252e-4a58-ba11-5c3f5411f7fc,kate,jessup, 12, tungun street, , beaumaris, 4516, sa, 19830103, , 04 52452912,6918854
2ccad114-6afb-46b6-84cb-c08beb3515eb,daniel,parr, 23, freda bennett circuit, , glen innes, 3021, vic, 19290126, , 07 91071157,4622473
52cd96fc-aaab-41d5-a88e-1d5f58c9268d,richard,rushby, 75, sherwood circuit, , port lincoln, 6725, act, 19490801, , 08 73245171,6665029
04b637a9-0554-4958-86c6-b549659e2e96,yasmin,jeffries, 2, rice place, tinaroo falls, cranbourne, 3192, qld, 19350406, , 02 32522195,3138981
cf4aecd0-2902-4525-84c5-d4e03c738795,,clarke, 42, horton close, , woodville north, 2706, nsw, 19510901, 24, 03 77395797,2497713
e89a69bd-d1b0-4669-8122-6c916b9f315e,breana,hingston, 28, woolner circuit, , medina, 6110, wa, 19560106, 25, 02 38644296,1844622
8a5e7505-b83e-463f-aa66-240d08bb1b28,ethan,juric, 1, denovan circuit, , prospect, 6057, sa, , 29, 07 74521625,4936378
a6bbfd65-fcf0-4636-b14f-98e484816042,joshua,belperio, 8, hammond close, northwest medical centre, vermont south, 6401, qld, , 32, 08 26014930,9401835
798dcdb6-a403-47ca-a25c-923f218ab0f9,madeline,manias, 8, hughes crescent, , evans head, 2210, sa, 19060326, , 02 90440212,5710468
4958c72a-1eb0-49be-bf1c-449464172616,cameron,coleman, 129, smeaton circuit, barnet brae, camden south, 2579, tas, , 34, 08 72130700,8215454
2a610b35-8d1b-49b8-8fee-3e79602823dd,gianni,coleman, 377, cromwell circuit, , cronulla, 3183, vic, , 25, 08 74696981,4922336
e6f63cf8-dabf-42eb-976e-c1288f2686af,jairus,tsoutas, 4, hanna street, , casino, 4740, qld, 19880124, , 07 27078368,3176236
c6d59cf6-8704-44dd-ab55-e4322c33c19d,matthew,bissmire, 9, bendora crescent, coulter court, belrose, 4878, qld, 19490716, 30, 03 91771475,1176339
1eb70bcf-869f-4971-8545-1fcc5e4d9492,james,clarke, 12, charnwood place, , bayswater, 4670, qld, 19210731, 30, 02 41434316,5957014
c7872665-5b89-43ec-bb6d-6315b37095fc,delaney,white, 10, , , lakemba, 4506, vic, , 9, 07 97498602,5954669
a1eb9380-5e0f-4052-ac12-8735b61d9964,micaela,kropman, 6, alroy circuit, , ulverstone, 5242, , , , 04 78240218,2529006
eb94eac7-8690-4f4f-9b9f-f2bf91de29ea,shaun,thorpe, 470, chipperfield circuit, , balwyn north, 2770, nsw, 19000518, 19, 02 10640805,9139276
f915c7d6-1f7a-4a27-bf2e-54599219b2e4,alexandra,kiss, 17, carmichael street, , panton hill, 3500, vic, 19231223, 9, 04 87779127,4799426
b218ed67-71a4-4126-814b-d7110723995c,ethan,nguyen, 18, goyder street, , bedford park, 2382, vic, 19061206, 31, 02 74347047,8757931
2ee5cbca-ad74-4df7-bba6-05daba30a63e,elijah,wotton, 627, ballumbir street, , marcus beach, 2204, nsw, , 30, 03 95003507,6899036
181aad2e-28a5-4818-ba9a-62be2194037b,evangelia,lock, 19, deamer crescent, , abbotsford, 4217, nsw, 19901011, , 07 36417226,9501460
a28b794a-4cc8-4376-a27e-017c0bf8c646,monique,webb, 18, pocket avenue, , berowra heights, 4754, , 19290215, 35, 02 18574127,2417950
4e974a4d-a69f-45f1-9fb1-772c805e5264,april,weckenmann, 1, rawlings place, kehlhof, moe, 5690, wa, 19630724, 22, 07 72302830,9002107
ab0e3f95-c801-4043-9968-49f83b78a796,fraser,ho, 43, henry melville crescent, rainbow downs, burpengary, 3182, nsw, 19200309, 8, 04 11902845,4867474
2cbcf8c6-cce7-48f5-a172-c091dbff96d1,emiily,mason, 115, costello circuit, , fraser, 5068, nsw, 19381020, , 04 51278024,3195133
de160dcf-481e-4501-ba01-f4bbdca140b0,aneka,stanley, 11, groom street, , san remo, 4805, nsw, , , 04 56300389,6159167
f6f43d90-4703-43b7-9556-f1a2be4107d6,nicholas,thorpe, 678, alt street, , chelsea heights, 3153, vic, 19030502, 26, 04 17057658,3987859
fdae8d70-9b3b-4dc6-8813-04ebf0dc0cca,jackson,chou, 109, totterdell street, , wellington point, 3131, sa, 19740621, 27, 08 26693569,9188475
abe3fb43-ef07-4c20-bd6c-c5f57d6a1aae,lani,white, 23, stewart crescent, , blacktown, 2390, nsw, 19811225, 22, 07 74228263,2213457
f964425d-f219-4632-b56d-32838f23a563,jackson,priest, 14, brown street, , blacktown, 4017, nsw, 19070919, 32, 08 77737529,6130952
cdbd7789-b72a-4246-af5d-02b8efc53ca6,,matthews, 17, jauncey court, , petersham, 2322, , 19480414, 28, 04 45327176,6100273
026b12d2-4ac5-4147-ac8c-798f27355052,hamish,jolly, 18, darwin avenue, , landsborough, 2200, , 19470105, , 04 01308967,7884212
ab7459f2-3dc1-456b-bd1c-54dd1be3d5d6,katie,reuter, 81, allambee street, , colonel light gardens, 4850, qld, 19580209, 30, 08 69833701,3162643
29d15ca6-e88b-408a-81d1-dc4eb4b8a2a6,lucas,pribac, 95, mellor circuit, weerona grabben gullen, cremorne, 2148, vic, 19540831, 24, 02 69751606,4573639
